Year,Month,Day,Period,212_CSP_1
2020,9,4,21,0
2020,9,4,22,0
2020,9,4,23,0
2020,9,4,24,0
2020,9,5,1,0
2020,9,5,2,0
2020,9,5,3,0
2020,9,5,4,0
2020,9,5,5,0
2020,9,5,6,0
2020,9,5,7,69.4
2020,9,5,8,256.6
2020,9,5,9,305
2020,9,5,10,332.5
2020,9,5,11,346.9
2020,9,5,12,352.6
2020,9,5,13,347.9
2020,9,5,14,334.2
2020,9,5,15,0
2020,9,5,16,37.3
2020,9,5,17,184.1
2020,9,5,18,0
2020,9,5,19,0
2020,9,5,20,0
2020,9,5,21,0
2020,9,5,22,0
2020,9,5,23,0
2020,9,5,24,0
2020,9,6,1,0
2020,9,6,2,0
2020,9,6,3,0
2020,9,6,4,0
2020,9,6,5,0
2020,9,6,6,0
2020,9,6,7,69.2
2020,9,6,8,257.5
2020,9,6,9,306.6
2020,9,6,10,333.9
2020,9,6,11,349
2020,9,6,12,355.1
2020,9,6,13,351.6
2020,9,6,14,339.6
2020,9,6,15,316.4
2020,9,6,16,274.4
2020,9,6,17,161.2
2020,9,6,18,0
2020,9,6,19,0
2020,9,6,20,0
2020,9,6,21,0
2020,9,6,22,0
2020,9,6,23,0
2020,9,6,24,0
2020,9,7,1,0
2020,9,7,2,0
2020,9,7,3,0
2020,9,7,4,0
2020,9,7,5,0
2020,9,7,6,0
2020,9,7,7,68.2
2020,9,7,8,0
2020,9,7,9,0
2020,9,7,10,298.9
2020,9,7,11,351.6
2020,9,7,12,358.1
2020,9,7,13,355.1
2020,9,7,14,189.9
2020,9,7,15,0
2020,9,7,16,0
2020,9,7,17,0
2020,9,7,18,0
2020,9,7,19,0
2020,9,7,20,0
2020,9,7,21,0
2020,9,7,22,0
2020,9,7,23,0
2020,9,7,24,0
2020,9,8,1,0
2020,9,8,2,0
2020,9,8,3,0
2020,9,8,4,0
2020,9,8,5,0
2020,9,8,6,0
2020,9,8,7,71.7
2020,9,8,8,262.7
2020,9,8,9,312.5
2020,9,8,10,339.2
2020,9,8,11,354.1
2020,9,8,12,359.7
2020,9,8,13,356.3
2020,9,8,14,344.1
2020,9,8,15,320.5
2020,9,8,16,277.4
2020,9,8,17,190
2020,9,8,18,0
2020,9,8,19,0
2020,9,8,20,0
2020,9,8,21,0
2020,9,8,22,0
2020,9,8,23,0
2020,9,8,24,0
2020,9,9,1,0
2020,9,9,2,0
2020,9,9,3,0
2020,9,9,4,0
2020,9,9,5,0
2020,9,9,6,0
2020,9,9,7,70.9
2020,9,9,8,263.2
2020,9,9,9,313.2
2020,9,9,10,340.1
2020,9,9,11,354.8
2020,9,9,12,360.5
2020,9,9,13,356.4
2020,9,9,14,343.6
2020,9,9,15,319
2020,9,9,16,120.3
2020,9,9,17,0
2020,9,9,18,0
2020,9,9,19,0
2020,9,9,20,0
2020,9,9,21,0
2020,9,9,22,0
2020,9,9,23,0
2020,9,9,24,0
2020,9,10,1,0
2020,9,10,2,0
2020,9,10,3,0
2020,9,10,4,0
2020,9,10,5,0
2020,9,10,6,0
2020,9,10,7,68.4
2020,9,10,8,261.1
2020,9,10,9,311.4
2020,9,10,10,338.7
2020,9,10,11,353.3
2020,9,10,12,358.9
2020,9,10,13,354.7
2020,9,10,14,341.7
2020,9,10,15,316.9
2020,9,10,16,271.6
2020,9,10,17,181.3
2020,9,10,18,0
2020,9,10,19,0
2020,9,10,20,0
2020,9,10,21,0
2020,9,10,22,0
2020,9,10,23,0
2020,9,10,24,0
2020,9,11,1,0
2020,9,11,2,0
2020,9,11,3,0
2020,9,11,4,0
2020,9,11,5,0
2020,9,11,6,0
2020,9,11,7,65.2
2020,9,11,8,258.4
2020,9,11,9,309.6
2020,9,11,10,337.6
2020,9,11,11,352.6
2020,9,11,12,358.5
2020,9,11,13,354.6
2020,9,11,14,341.2
2020,9,11,15,316
2020,9,11,16,270.1
2020,9,11,17,177.8
2020,9,11,18,0
2020,9,11,19,0
2020,9,11,20,0
2020,9,11,21,0
2020,9,11,22,0
2020,9,11,23,0
2020,9,11,24,0
2020,9,12,1,0
2020,9,12,2,0
2020,9,12,3,0
2020,9,12,4,0
2020,9,12,5,0
2020,9,12,6,0
2020,9,12,7,60.8
2020,9,12,8,254.4
2020,9,12,9,305.5
2020,9,12,10,333.1
2020,9,12,11,348
2020,9,12,12,353.9
2020,9,12,13,349.7
2020,9,12,14,336.3
2020,9,12,15,311.1
2020,9,12,16,264.3
2020,9,12,17,171.7
2020,9,12,18,0
2020,9,12,19,0
2020,9,12,20,0
2020,9,12,21,0
2020,9,12,22,0
2020,9,12,23,0
2020,9,12,24,0
2020,9,13,1,0
2020,9,13,2,0
2020,9,13,3,0
2020,9,13,4,0
2020,9,13,5,0
2020,9,13,6,0
2020,9,13,7,10.9
2020,9,13,8,223.9
2020,9,13,9,0
2020,9,13,10,28.9
2020,9,13,11,348
2020,9,13,12,354.3
2020,9,13,13,350.8
2020,9,13,14,337.6
2020,9,13,15,240.1
2020,9,13,16,265.7
2020,9,13,17,0
2020,9,13,18,0
2020,9,13,19,0
2020,9,13,20,0
2020,9,13,21,0
2020,9,13,22,0
2020,9,13,23,0
2020,9,13,24,0
2020,9,14,1,0
2020,9,14,2,0
2020,9,14,3,0
2020,9,14,4,0
2020,9,14,5,0
2020,9,14,6,0
2020,9,14,7,62.5
2020,9,14,8,261.4
2020,9,14,9,316.2
2020,9,14,10,346.5
2020,9,14,11,363.3
2020,9,14,12,369.9
2020,9,14,13,367.2
2020,9,14,14,354.5
2020,9,14,15,328.3
2020,9,14,16,280.5
2020,9,14,17,180.9
2020,9,14,18,0
2020,9,14,19,0
2020,9,14,20,0
2020,9,14,21,0
2020,9,14,22,0
2020,9,14,23,0
2020,9,14,24,0
2020,9,15,1,0
2020,9,15,2,0
2020,9,15,3,0
2020,9,15,4,0
2020,9,15,5,0
2020,9,15,6,0
2020,9,15,7,71
2020,9,15,8,272.4
2020,9,15,9,327
2020,9,15,10,356.2
2020,9,15,11,372.2
2020,9,15,12,378.9
2020,9,15,13,375.7
2020,9,15,14,362.5
2020,9,15,15,336.5
2020,9,15,16,286.8
2020,9,15,17,184.3
2020,9,15,18,0
2020,9,15,19,0
2020,9,15,20,0
2020,9,15,21,0
2020,9,15,22,0
2020,9,15,23,0
2020,9,15,24,0
2020,9,16,1,0
2020,9,16,2,0
2020,9,16,3,0
2020,9,16,4,0
2020,9,16,5,0
2020,9,16,6,0
2020,9,16,7,71.7
2020,9,16,8,273.6
2020,9,16,9,327.8
2020,9,16,10,355.5
2020,9,16,11,370.1
2020,9,16,12,375.1
2020,9,16,13,370.6
2020,9,16,14,356.6
2020,9,16,15,330.3
2020,9,16,16,280.1
2020,9,16,17,176.6
2020,9,16,18,0
2020,9,16,19,0
2020,9,16,20,0
2020,9,16,21,0
2020,9,16,22,0
2020,9,16,23,0
2020,9,16,24,0
2020,9,17,1,0
2020,9,17,2,0
2020,9,17,3,0
2020,9,17,4,0
2020,9,17,5,0
2020,9,17,6,0
2020,9,17,7,67.3
2020,9,17,8,269.8
2020,9,17,9,324.3
2020,9,17,10,352.4
2020,9,17,11,367.2
2020,9,17,12,372.6
2020,9,17,13,367.9
2020,9,17,14,354
2020,9,17,15,327.7
2020,9,17,16,277
2020,9,17,17,175
2020,9,17,18,0
2020,9,17,19,0
2020,9,17,20,0
2020,9,17,21,0
2020,9,17,22,0
2020,9,17,23,0
2020,9,17,24,0
2020,9,18,1,0
2020,9,18,2,0
2020,9,18,3,0
2020,9,18,4,0
2020,9,18,5,0
2020,9,18,6,0
2020,9,18,7,70.1
2020,9,18,8,273
2020,9,18,9,326.8
2020,9,18,10,354.5
2020,9,18,11,368.4
2020,9,18,12,372.9
2020,9,18,13,368
2020,9,18,14,353.7
2020,9,18,15,326.3
2020,9,18,16,274.7
2020,9,18,17,168
2020,9,18,18,0
2020,9,18,19,0
2020,9,18,20,0
2020,9,18,21,0
2020,9,18,22,0
2020,9,18,23,0
2020,9,18,24,0
2020,9,19,1,0
2020,9,19,2,0
2020,9,19,3,0
2020,9,19,4,0
2020,9,19,5,0
2020,9,19,6,0
2020,9,19,7,64.8
2020,9,19,8,268.8
2020,9,19,9,323.1
2020,9,19,10,351.1
2020,9,19,11,366
2020,9,19,12,371.7
2020,9,19,13,368.3
2020,9,19,14,356.6
2020,9,19,15,332.6
2020,9,19,16,282.3
2020,9,19,17,172.5
2020,9,19,18,0
2020,9,19,19,0
2020,9,19,20,0
2020,9,19,21,0
2020,9,19,22,0
2020,9,19,23,0
2020,9,19,24,0
2020,9,20,1,0
2020,9,20,2,0
2020,9,20,3,0
2020,9,20,4,0
2020,9,20,5,0
2020,9,20,6,0
2020,9,20,7,60.6
2020,9,20,8,263.7
2020,9,20,9,318.5
2020,9,20,10,346.7
2020,9,20,11,361.3
2020,9,20,12,366.7
2020,9,20,13,362.1
2020,9,20,14,348
2020,9,20,15,320.6
2020,9,20,16,267.6
2020,9,20,17,0
2020,9,20,18,0
2020,9,20,19,0
2020,9,20,20,0
2020,9,20,21,0
2020,9,20,22,0
2020,9,20,23,0
2020,9,20,24,0
2020,9,21,1,0
2020,9,21,2,0
2020,9,21,3,0
2020,9,21,4,0
2020,9,21,5,0
2020,9,21,6,0
2020,9,21,7,59.4
2020,9,21,8,265.7
2020,9,21,9,321.6
2020,9,21,10,351.2
2020,9,21,11,367.1
2020,9,21,12,373.4
2020,9,21,13,370.8
2020,9,21,14,357.6
2020,9,21,15,329.9
2020,9,21,16,275.8
2020,9,21,17,161.8
2020,9,21,18,0
2020,9,21,19,0
2020,9,21,20,0
2020,9,21,21,0
2020,9,21,22,0
2020,9,21,23,0
2020,9,21,24,0
2020,9,22,1,0
2020,9,22,2,0
2020,9,22,3,0
2020,9,22,4,0
2020,9,22,5,0
2020,9,22,6,0
2020,9,22,7,61
2020,9,22,8,268.8
2020,9,22,9,324.8
2020,9,22,10,354
2020,9,22,11,369.5
2020,9,22,12,375.3
2020,9,22,13,371.5
2020,9,22,14,358
2020,9,22,15,329.9
2020,9,22,16,274.9
2020,9,22,17,158.7
2020,9,22,18,0
2020,9,22,19,0
2020,9,22,20,0
2020,9,22,21,0
2020,9,22,22,0
2020,9,22,23,0
2020,9,22,24,0
2020,9,23,1,0
2020,9,23,2,0
2020,9,23,3,0
2020,9,23,4,0
2020,9,23,5,0
2020,9,23,6,0
2020,9,23,7,61
2020,9,23,8,270.3
2020,9,23,9,327.4
2020,9,23,10,356.5
2020,9,23,11,371.1
2020,9,23,12,375.9
2020,9,23,13,370.9
2020,9,23,14,356.3
2020,9,23,15,328
2020,9,23,16,272.6
2020,9,23,17,154.8
2020,9,23,18,0
2020,9,23,19,0
2020,9,23,20,0
2020,9,23,21,0
2020,9,23,22,0
2020,9,23,23,0
2020,9,23,24,0
2020,9,24,1,0
2020,9,24,2,0
2020,9,24,3,0
2020,9,24,4,0
2020,9,24,5,0
2020,9,24,6,0
2020,9,24,7,55
2020,9,24,8,263
2020,9,24,9,318.5
2020,9,24,10,346.3
2020,9,24,11,359.8
2020,9,24,12,363.8
2020,9,24,13,358.5
2020,9,24,14,344.1
2020,9,24,15,315.6
2020,9,24,16,260
2020,9,24,17,142.8
2020,9,24,18,0
2020,9,24,19,0
2020,9,24,20,0
2020,9,24,21,0
2020,9,24,22,0
2020,9,24,23,0
2020,9,24,24,0
2020,9,25,1,0
2020,9,25,2,0
2020,9,25,3,0
2020,9,25,4,0
2020,9,25,5,0
2020,9,25,6,0
2020,9,25,7,49.5
2020,9,25,8,258.2
2020,9,25,9,315.1
2020,9,25,10,343.9
2020,9,25,11,358.5
2020,9,25,12,363.1
2020,9,25,13,358.2
2020,9,25,14,343.3
2020,9,25,15,314.3
2020,9,25,16,257.5
2020,9,25,17,138
2020,9,25,18,0
2020,9,25,19,0
2020,9,25,20,0
2020,9,25,21,0
2020,9,25,22,0
2020,9,25,23,0
2020,9,25,24,0
2020,9,26,1,0
2020,9,26,2,0
2020,9,26,3,0
2020,9,26,4,0
2020,9,26,5,0
2020,9,26,6,0
2020,9,26,7,47.7
2020,9,26,8,257.3
2020,9,26,9,314.8
2020,9,26,10,344.2
2020,9,26,11,358.9
2020,9,26,12,363.9
2020,9,26,13,359.4
2020,9,26,14,344.8
2020,9,26,15,315.6
2020,9,26,16,257.7
2020,9,26,17,135.9
2020,9,26,18,0
2020,9,26,19,0
2020,9,26,20,0
2020,9,26,21,0
2020,9,26,22,0
2020,9,26,23,0
2020,9,26,24,0
2020,9,27,1,0
2020,9,27,2,0
2020,9,27,3,0
2020,9,27,4,0
2020,9,27,5,0
2020,9,27,6,0
2020,9,27,7,51.7
2020,9,27,8,264.6
2020,9,27,9,323.4
2020,9,27,10,352.8
2020,9,27,11,367.6
2020,9,27,12,372.2
2020,9,27,13,366.9
2020,9,27,14,351.3
2020,9,27,15,321
2020,9,27,16,261.1
2020,9,27,17,0
2020,9,27,18,0
2020,9,27,19,0
2020,9,27,20,0
2020,9,27,21,0
2020,9,27,22,0
2020,9,27,23,0
2020,9,27,24,0
2020,9,28,1,0
2020,9,28,2,0
2020,9,28,3,0
2020,9,28,4,0
2020,9,28,5,0
2020,9,28,6,0
2020,9,28,7,49
2020,9,28,8,134.3
2020,9,28,9,288.8
2020,9,28,10,292.3
2020,9,28,11,298.5
2020,9,28,12,201.6
2020,9,28,13,218.4
2020,9,28,14,351.8
2020,9,28,15,320.6
2020,9,28,16,259.4
2020,9,28,17,0
2020,9,28,18,0
2020,9,28,19,0
2020,9,28,20,0
2020,9,28,21,0
2020,9,28,22,0
2020,9,28,23,0
2020,9,28,24,0
2020,9,29,1,0
2020,9,29,2,0
2020,9,29,3,0
2020,9,29,4,0
2020,9,29,5,0
2020,9,29,6,0
2020,9,29,7,0
2020,9,29,8,39.8
2020,9,29,9,316.9
2020,9,29,10,345.9
2020,9,29,11,360.5
2020,9,29,12,365
2020,9,29,13,359.9
2020,9,29,14,343.8
2020,9,29,15,174.1
2020,9,29,16,0
2020,9,29,17,0
2020,9,29,18,0
2020,9,29,19,0
2020,9,29,20,0
2020,9,29,21,0
2020,9,29,22,0
2020,9,29,23,0
2020,9,29,24,0
2020,9,30,1,0
2020,9,30,2,0
2020,9,30,3,0
2020,9,30,4,0
2020,9,30,5,0
2020,9,30,6,0
2020,9,30,7,2.7
2020,9,30,8,0
2020,9,30,9,33.5
2020,9,30,10,0
2020,9,30,11,0
2020,9,30,12,106.5
2020,9,30,13,161.5
2020,9,30,14,192.9
2020,9,30,15,281.5
2020,9,30,16,161.3
2020,9,30,17,0
2020,9,30,18,0
2020,9,30,19,0
2020,9,30,20,0
2020,9,30,21,0
2020,9,30,22,0
2020,9,30,23,0
2020,9,30,24,0
2020,10,1,1,0
2020,10,1,2,0
2020,10,1,3,0
2020,10,1,4,0
2020,10,1,5,0
2020,10,1,6,0
2020,10,1,7,0
2020,10,1,8,159.9
2020,10,1,9,0
2020,10,1,10,13.3
2020,10,1,11,213.2
2020,10,1,12,258.1
2020,10,1,13,275.5
2020,10,1,14,268.4
2020,10,1,15,0
2020,10,1,16,0
2020,10,1,17,0
2020,10,1,18,0
2020,10,1,19,0
2020,10,1,20,0
2020,10,1,21,0
2020,10,1,22,0
2020,10,1,23,0
2020,10,1,24,0
2020,10,2,1,0
2020,10,2,2,0
2020,10,2,3,0
2020,10,2,4,0
2020,10,2,5,0
2020,10,2,6,0
2020,10,2,7,31.8
2020,10,2,8,246.8
2020,10,2,9,307.1
2020,10,2,10,337.5
2020,10,2,11,352.7
2020,10,2,12,357.4
2020,10,2,13,351.9
2020,10,2,14,176.8
2020,10,2,15,192.9
2020,10,2,16,224.2
2020,10,2,17,0
2020,10,2,18,0
2020,10,2,19,0
2020,10,2,20,0
2020,10,2,21,0
2020,10,2,22,0
2020,10,2,23,0
2020,10,2,24,0
2020,10,3,1,0
2020,10,3,2,0
2020,10,3,3,0
2020,10,3,4,0
2020,10,3,5,0
2020,10,3,6,0
2020,10,3,7,0
2020,10,3,8,91.1
2020,10,3,9,0
2020,10,3,10,43.2
2020,10,3,11,0
2020,10,3,12,32.1
2020,10,3,13,346.5
2020,10,3,14,192.1
2020,10,3,15,0
2020,10,3,16,0
2020,10,3,17,0
2020,10,3,18,0
2020,10,3,19,0
2020,10,3,20,0
2020,10,3,21,0
2020,10,3,22,0
2020,10,3,23,0
2020,10,3,24,0
2020,10,4,1,0
2020,10,4,2,0
2020,10,4,3,0
2020,10,4,4,0
2020,10,4,5,0
2020,10,4,6,0
2020,10,4,7,0
2020,10,4,8,0
2020,10,4,9,73.8
2020,10,4,10,0
2020,10,4,11,108.1
2020,10,4,12,137
2020,10,4,13,184.2
2020,10,4,14,183.8
2020,10,4,15,197.2
2020,10,4,16,0
2020,10,4,17,0
2020,10,4,18,0
2020,10,4,19,0
2020,10,4,20,0
2020,10,4,21,0
2020,10,4,22,0
2020,10,4,23,0
2020,10,4,24,0
2020,10,5,1,0
2020,10,5,2,0
2020,10,5,3,0
2020,10,5,4,0
2020,10,5,5,0
2020,10,5,6,0
2020,10,5,7,0
2020,10,5,8,0
2020,10,5,9,272.5
2020,10,5,10,340.3
2020,10,5,11,356.6
2020,10,5,12,363.4
2020,10,5,13,360.9
2020,10,5,14,347.1
2020,10,5,15,316.7
2020,10,5,16,250
2020,10,5,17,106.4
2020,10,5,18,0
2020,10,5,19,0
2020,10,5,20,0
2020,10,5,21,0
2020,10,5,22,0
2020,10,5,23,0
2020,10,5,24,0
2020,10,6,1,0
2020,10,6,2,0
2020,10,6,3,0
2020,10,6,4,0
2020,10,6,5,0
2020,10,6,6,0
2020,10,6,7,33.7
2020,10,6,8,257.3
2020,10,6,9,320.5
2020,10,6,10,351.7
2020,10,6,11,367.1
2020,10,6,12,372
2020,10,6,13,366.7
2020,10,6,14,350.1
2020,10,6,15,317
2020,10,6,16,248.4
2020,10,6,17,103.3
2020,10,6,18,0
2020,10,6,19,0
2020,10,6,20,0
2020,10,6,21,0
2020,10,6,22,0
2020,10,6,23,0
2020,10,6,24,0
2020,10,7,1,0
2020,10,7,2,0
2020,10,7,3,0
2020,10,7,4,0
2020,10,7,5,0
2020,10,7,6,0
2020,10,7,7,0
2020,10,7,8,213
2020,10,7,9,321
2020,10,7,10,352.4
2020,10,7,11,367.8
2020,10,7,12,372.3
2020,10,7,13,367.1
2020,10,7,14,350.4
2020,10,7,15,316.9
2020,10,7,16,247
2020,10,7,17,0
2020,10,7,18,0
2020,10,7,19,0
2020,10,7,20,0
2020,10,7,21,0
2020,10,7,22,0
2020,10,7,23,0
2020,10,7,24,0
2020,10,8,1,0
2020,10,8,2,0
2020,10,8,3,0
2020,10,8,4,0
2020,10,8,5,0
2020,10,8,6,0
2020,10,8,7,26.9
2020,10,8,8,251.4
2020,10,8,9,315.3
2020,10,8,10,346.2
2020,10,8,11,361.2
2020,10,8,12,365.2
2020,10,8,13,359.1
2020,10,8,14,0
2020,10,8,15,218.3
2020,10,8,16,236.2
2020,10,8,17,0
2020,10,8,18,0
2020,10,8,19,0
2020,10,8,20,0
2020,10,8,21,0
2020,10,8,22,0
2020,10,8,23,0
2020,10,8,24,0
2020,10,9,1,0
2020,10,9,2,0
2020,10,9,3,0
2020,10,9,4,0
2020,10,9,5,0
2020,10,9,6,0
2020,10,9,7,0
2020,10,9,8,0
2020,10,9,9,79.4
2020,10,9,10,281.2
2020,10,9,11,230.4
2020,10,9,12,360.9
2020,10,9,13,355.3
2020,10,9,14,337.9
2020,10,9,15,303.7
2020,10,9,16,232.3
2020,10,9,17,0
2020,10,9,18,0
2020,10,9,19,0
2020,10,9,20,0
2020,10,9,21,0
2020,10,9,22,0
2020,10,9,23,0
2020,10,9,24,0
2020,10,10,1,0
2020,10,10,2,0
2020,10,10,3,0
2020,10,10,4,0
2020,10,10,5,0
2020,10,10,6,0
2020,10,10,7,23.3
2020,10,10,8,251.1
2020,10,10,9,316.2
2020,10,10,10,347.9
2020,10,10,11,363.1
2020,10,10,12,367.5
2020,10,10,13,361.4
2020,10,10,14,344.2
2020,10,10,15,308.6
2020,10,10,16,235.9
2020,10,10,17,0
2020,10,10,18,0
2020,10,10,19,0
2020,10,10,20,0
2020,10,10,21,0
2020,10,10,22,0
2020,10,10,23,0
2020,10,10,24,0
2020,10,11,1,0
2020,10,11,2,0
2020,10,11,3,0
2020,10,11,4,0
2020,10,11,5,0
2020,10,11,6,0
2020,10,11,7,22.8
2020,10,11,8,252.2
2020,10,11,9,318.1
2020,10,11,10,350
2020,10,11,11,365.2
2020,10,11,12,369.2
2020,10,11,13,362.8
2020,10,11,14,344.7
2020,10,11,15,308.7
2020,10,11,16,234.4
2020,10,11,17,0
2020,10,11,18,0
2020,10,11,19,0
2020,10,11,20,0
2020,10,11,21,0
2020,10,11,22,0
2020,10,11,23,0
2020,10,11,24,0
2020,10,12,1,0
2020,10,12,2,0
2020,10,12,3,0
2020,10,12,4,0
2020,10,12,5,0
2020,10,12,6,0
2020,10,12,7,0
2020,10,12,8,203.7
2020,10,12,9,0
2020,10,12,10,0
2020,10,12,11,261.9
2020,10,12,12,354.4
2020,10,12,13,0
2020,10,12,14,51.8
2020,10,12,15,292.3
2020,10,12,16,218.2
2020,10,12,17,0
2020,10,12,18,0
2020,10,12,19,0
2020,10,12,20,0
2020,10,12,21,0
2020,10,12,22,0
2020,10,12,23,0
2020,10,12,24,0
2020,10,13,1,0
2020,10,13,2,0
2020,10,13,3,0
2020,10,13,4,0
2020,10,13,5,0
2020,10,13,6,0
2020,10,13,7,0
2020,10,13,8,0
2020,10,13,9,216.2
2020,10,13,10,0
2020,10,13,11,0
2020,10,13,12,0
2020,10,13,13,0
2020,10,13,14,0
2020,10,13,15,0
2020,10,13,16,132.2
2020,10,13,17,0
2020,10,13,18,0
2020,10,13,19,0
2020,10,13,20,0
2020,10,13,21,0
2020,10,13,22,0
2020,10,13,23,0
2020,10,13,24,0
2020,10,14,1,0
2020,10,14,2,0
2020,10,14,3,0
2020,10,14,4,0
2020,10,14,5,0
2020,10,14,6,0
2020,10,14,7,0
2020,10,14,8,150.4
2020,10,14,9,0
2020,10,14,10,250.1
2020,10,14,11,354.8
2020,10,14,12,359.1
2020,10,14,13,352.5
2020,10,14,14,334.3
2020,10,14,15,297.2
2020,10,14,16,221.1
2020,10,14,17,0
2020,10,14,18,0
2020,10,14,19,0
2020,10,14,20,0
2020,10,14,21,0
2020,10,14,22,0
2020,10,14,23,0
2020,10,14,24,0
2020,10,15,1,0
2020,10,15,2,0
2020,10,15,3,0
2020,10,15,4,0
2020,10,15,5,0
2020,10,15,6,0
2020,10,15,7,0
2020,10,15,8,148.4
2020,10,15,9,304.7
2020,10,15,10,336.5
2020,10,15,11,351.9
2020,10,15,12,355.3
2020,10,15,13,349
2020,10,15,14,330.6
2020,10,15,15,293.6
2020,10,15,16,216.9
2020,10,15,17,0
2020,10,15,18,0
2020,10,15,19,0
2020,10,15,20,0
2020,10,15,21,0
2020,10,15,22,0
2020,10,15,23,0
2020,10,15,24,0
2020,10,16,1,0
2020,10,16,2,0
2020,10,16,3,0
2020,10,16,4,0
2020,10,16,5,0
2020,10,16,6,0
2020,10,16,7,0
2020,10,16,8,135.7
2020,10,16,9,309.3
2020,10,16,10,343.7
2020,10,16,11,360.9
2020,10,16,12,118.7
2020,10,16,13,360.2
2020,10,16,14,341.8
2020,10,16,15,303.3
2020,10,16,16,223.7
2020,10,16,17,0
2020,10,16,18,0
2020,10,16,19,0
2020,10,16,20,0
2020,10,16,21,0
2020,10,16,22,0
2020,10,16,23,0
2020,10,16,24,0
2020,10,17,1,0
2020,10,17,2,0
2020,10,17,3,0
2020,10,17,4,0
2020,10,17,5,0
2020,10,17,6,0
2020,10,17,7,0
2020,10,17,8,155.2
2020,10,17,9,314.9
2020,10,17,10,348.6
2020,10,17,11,365
2020,10,17,12,369.2
2020,10,17,13,362.1
2020,10,17,14,342.9
2020,10,17,15,303.3
2020,10,17,16,222.3
2020,10,17,17,0
2020,10,17,18,0
2020,10,17,19,0
2020,10,17,20,0
2020,10,17,21,0
2020,10,17,22,0
2020,10,17,23,0
2020,10,17,24,0
2020,10,18,1,0
2020,10,18,2,0
2020,10,18,3,0
2020,10,18,4,0
2020,10,18,5,0
2020,10,18,6,0
2020,10,18,7,0
2020,10,18,8,152.9
2020,10,18,9,312.7
2020,10,18,10,346.7
2020,10,18,11,362.4
2020,10,18,12,366.2
2020,10,18,13,359.3
2020,10,18,14,339.3
2020,10,18,15,298.9
2020,10,18,16,216.8
2020,10,18,17,0
2020,10,18,18,0
2020,10,18,19,0
2020,10,18,20,0
2020,10,18,21,0
2020,10,18,22,0
2020,10,18,23,0
2020,10,18,24,0
2020,10,19,1,0
2020,10,19,2,0
2020,10,19,3,0
2020,10,19,4,0
2020,10,19,5,0
2020,10,19,6,0
2020,10,19,7,0
2020,10,19,8,145.2
2020,10,19,9,305.5
2020,10,19,10,340.6
2020,10,19,11,357.5
2020,10,19,12,362.2
2020,10,19,13,356.2
2020,10,19,14,337.5
2020,10,19,15,297.3
2020,10,19,16,215.1
2020,10,19,17,0
2020,10,19,18,0
2020,10,19,19,0
2020,10,19,20,0
2020,10,19,21,0
2020,10,19,22,0
2020,10,19,23,0
2020,10,19,24,0
2020,10,20,1,0
2020,10,20,2,0
2020,10,20,3,0
2020,10,20,4,0
2020,10,20,5,0
2020,10,20,6,0
2020,10,20,7,0
2020,10,20,8,151.4
2020,10,20,9,313.6
2020,10,20,10,348.6
2020,10,20,11,365.1
2020,10,20,12,369.7
2020,10,20,13,363.4
2020,10,20,14,344.2
2020,10,20,15,303.3
2020,10,20,16,218.8
2020,10,20,17,0
2020,10,20,18,0
2020,10,20,19,0
2020,10,20,20,0
2020,10,20,21,0
2020,10,20,22,0
2020,10,20,23,0
2020,10,20,24,0
2020,10,21,1,0
2020,10,21,2,0
2020,10,21,3,0
2020,10,21,4,0
2020,10,21,5,0
2020,10,21,6,0
2020,10,21,7,0
2020,10,21,8,150
2020,10,21,9,312.1
2020,10,21,10,347.3
2020,10,21,11,364.1
2020,10,21,12,368.4
2020,10,21,13,361.7
2020,10,21,14,342.3
2020,10,21,15,301.1
2020,10,21,16,215.9
2020,10,21,17,0
2020,10,21,18,0
2020,10,21,19,0
2020,10,21,20,0
2020,10,21,21,0
2020,10,21,22,0
2020,10,21,23,0
2020,10,21,24,0
2020,10,22,1,0
2020,10,22,2,0
2020,10,22,3,0
2020,10,22,4,0
2020,10,22,5,0
2020,10,22,6,0
2020,10,22,7,0
2020,10,22,8,146.5
2020,10,22,9,308.9
2020,10,22,10,344.1
2020,10,22,11,360.4
2020,10,22,12,364.8
2020,10,22,13,357.6
2020,10,22,14,337.4
2020,10,22,15,108.7
2020,10,22,16,207.6
2020,10,22,17,0
2020,10,22,18,0
2020,10,22,19,0
2020,10,22,20,0
2020,10,22,21,0
2020,10,22,22,0
2020,10,22,23,0
2020,10,22,24,0
2020,10,23,1,0
2020,10,23,2,0
2020,10,23,3,0
2020,10,23,4,0
2020,10,23,5,0
2020,10,23,6,0
2020,10,23,7,0
2020,10,23,8,0
2020,10,23,9,0
2020,10,23,10,0
2020,10,23,11,0
2020,10,23,12,142.8
2020,10,23,13,92.3
2020,10,23,14,0
2020,10,23,15,0
2020,10,23,16,29.7
2020,10,23,17,0
2020,10,23,18,0
2020,10,23,19,0
2020,10,23,20,0
2020,10,23,21,0
2020,10,23,22,0
2020,10,23,23,0
2020,10,23,24,0
2020,10,24,1,0
2020,10,24,2,0
2020,10,24,3,0
2020,10,24,4,0
2020,10,24,5,0
2020,10,24,6,0
2020,10,24,7,0
2020,10,24,8,0
2020,10,24,9,0
2020,10,24,10,244.9
2020,10,24,11,351.4
2020,10,24,12,358.5
2020,10,24,13,0
2020,10,24,14,256.2
2020,10,24,15,306.8
