Year,Month,Day,Period,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1
2020,3,11,11,78.6,78.6,50.6,50.1,47.7,48.8,45.1,50,46.6,50,52,56.4,21.9,21.9,21.9,22.7,21.4,21.2,22.8,7.6,7.6,7.2,7.4,7.2,7.8,7.7,8.9,8.9,7.5,3.7,10
2020,3,11,12,83.5,83.5,55.1,54.4,52.8,53.2,48.4,54.1,49.9,54.1,54.9,59.5,23.1,23.1,23.1,23.9,22.7,22.4,24.2,7.9,7.9,7.7,7.7,7.7,8.1,8.3,9.6,9.5,8.1,3.9,10.3
2020,3,11,13,83.3,83.3,54.5,54.3,52.8,52.7,50.9,54.1,52.6,54.1,54.7,59.4,22.7,22.7,22.7,23.5,23,22.3,24.5,7.7,7.7,7.7,7.6,7.7,7.9,8.4,9.8,9.6,7.9,4,10.2
2020,3,11,14,78,78,51,50.8,49,49.2,47.1,49.9,48.7,49.9,50.5,55.1,21,21,21,21.8,21.3,20.5,22.7,7.1,7.1,7,6.9,6.9,7.3,7.6,8.7,8.7,7.2,3.6,9.3
2020,3,11,15,64.4,64.4,42.6,42.3,40.8,41,39.1,42.6,40.4,42.6,42.9,47.4,17.7,17.6,17.6,18.5,18,17.5,19.2,5.8,5.8,5.9,5.7,5.8,6,6.4,7.4,7.3,6,3,7.5
2020,3,11,16,43.2,43.1,28.2,28.4,27.1,27.2,26.3,29,27.1,29,28.9,32.2,11.7,11.7,11.7,12.4,12.3,11.7,13.2,3.7,3.7,4,3.6,3.9,3.8,4.4,4.9,4.9,4,2,4.8
2020,3,11,17,15.2,15.1,10,10.1,9.7,9.8,9.2,11.2,9.2,11.2,11.1,12.6,4,4,4,4.7,4.9,4.5,5.2,1.1,1.1,1.4,1.1,1.4,1.1,1.8,1.9,1.7,1.4,0.7,1.5
2020,3,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,7,1.3,1.3,1,0.8,0.8,1.1,0.9,0.7,1,0.7,0.7,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.4,0.4,0.2,0.5,0.2,0.5,0.2,0,0,0,0,0.6
2020,3,12,8,27,27.1,16.5,16.9,15.8,17.3,14.6,17.7,17,17.7,17.8,19.4,7.1,7.1,7.1,6,7.9,7.3,7.7,2.8,2.8,2.7,2.8,2.7,2.8,2.9,0,0,0,0,2.9
2020,3,12,9,51.4,51.5,32,33,30.1,32.6,28.7,31.8,28.9,31.8,33.6,36.8,12.9,12.9,12.9,12.6,14,13.9,13.7,4.9,4.9,4.8,4.8,4.8,4.8,5.2,3.2,1.8,2,0.7,3.8
2020,3,12,10,67.6,67.7,40.4,44.5,43.5,45.1,42.2,41.5,38.5,41.5,44.9,49.3,11.5,11.5,11.5,16.8,18.8,18.8,19,6.6,6.6,6.2,6.5,6.2,6.6,6.6,5.8,4.8,6.7,2,6.9
2020,3,12,11,77.5,77.6,50.7,52.6,50.3,52.2,50.5,47.1,46.3,47.1,50.5,56.2,15.9,15.9,15.9,9.7,20.4,21.3,20.9,7.5,7.5,6.9,7.4,7,7.5,7.4,8.6,8.9,8.1,3.7,9.3
2020,3,12,12,84.9,84.9,54.4,55.7,53.4,56.4,53.9,49.8,54.9,49.8,50.2,58.4,20.8,20.8,20.8,9.3,22.6,20.8,22.2,8,8,7.7,7.9,7.7,7.9,8.2,9.5,9.5,8.6,3.9,9.5
2020,3,12,13,85.6,85.6,52.1,53.5,52.3,55.8,52.9,54.4,54.7,54.4,55,58.2,21.4,21.4,21.4,11.3,22.6,22.2,22.1,7.9,7.9,7.4,7.7,7.5,7.8,7.9,9.7,9.3,8.3,3.8,9.4
2020,3,12,14,77.1,77.1,49.5,49,48.2,50.7,48.4,50.8,50.1,50.8,50.9,53.1,19.6,19.6,19.6,19.6,20.7,20.8,15.2,7.2,7.2,7,7.1,7,7.2,7.4,8.4,8.5,7.7,3.5,8.5
2020,3,12,15,57.4,57.3,40.4,41.4,40.3,42.2,39.4,40.2,37.6,40.2,40.2,42.4,16.9,16.9,16.9,3.2,17.6,16.8,10.8,5.9,5.9,5.6,5.8,5.7,5.9,6.2,6.4,6.5,6.4,2.7,5.6
2020,3,12,16,36.8,36.8,24.3,26.6,23.3,25.5,24.8,25,25.5,25,24.9,0.1,6.5,6.5,6.5,0,11.4,11.1,0.9,3.5,3.5,1.2,3.5,0.3,3.6,4.3,3,3.8,3.8,1.6,2
2020,3,12,17,15.4,15.3,0.4,10.5,9.6,9.1,1.4,9.3,0.3,9.3,9.3,0,3.4,3.4,3.4,0,4.8,4.1,0.1,1.1,1.1,0,1.1,0,1.1,1.7,0,0,0,0,1.5
2020,3,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,7,0.4,0.4,1.2,0.9,1,1.1,0.1,1.5,0.3,1.5,1.5,0.4,0.6,0.6,0.6,0.8,0.6,0.7,0,0.5,0.5,0.2,0.4,0.3,0.5,0.2,0.3,0.1,0.3,0.1,0.7
2020,3,13,8,24,24.1,0.1,17.5,7.1,0.4,8.1,0.1,0.1,0.1,0.1,9.7,5.9,5.9,5.9,2.2,1.1,0,7.4,2.9,2.9,2.7,2.8,2.8,2.8,3,2.5,2.8,0.4,1.1,4.3
2020,3,13,9,49.2,49.2,2.1,33.4,23.4,2.7,1.1,0.6,0.5,0.6,0.6,17.2,0.5,0.5,0.5,10.8,14,0.3,6.5,5.2,5.2,5,5.1,5,5.1,5.1,2.5,0.1,2.2,0.1,7.5
2020,3,13,10,71.1,71.1,1.9,46.3,44.4,23.8,2.7,1.7,20.7,1.7,1.7,19.1,2.9,2.9,2.9,17.9,16.2,0.8,6.9,7.1,7.1,6.5,7,6.6,7,6.6,2.1,0.3,1.5,0.1,9.7
2020,3,13,11,81.8,81.8,16.5,53.2,52.2,44.3,51.3,2.9,4.8,2.9,2.9,13.7,8,8,8,7.3,1.3,9.2,5.7,8.1,8,7.6,8,7.8,8,7.3,0.4,0.4,3,0.2,11.2
2020,3,13,12,83.7,83.7,48.4,53.5,53.6,42,51.5,6.9,3,6.9,7,17.2,9.4,9.4,9.4,7.4,21.4,1.3,4,8.6,8.6,8,8.6,8,8.3,8,0.5,0.6,1,0.2,11
2020,3,13,13,60.1,60.1,26.3,46.3,44.4,36.8,18.2,12,29.7,12,12.1,14.4,21.7,21.7,21.7,15.5,1.7,12.8,5.7,8.5,8.5,7.7,8.5,7.9,8.2,8.1,5.3,0.4,3.2,0.2,10.1
2020,3,13,14,71.1,71.1,12.4,25.9,40.9,3.9,2.8,38.7,32.8,38.7,39,11.9,16.9,16.9,16.9,17.9,0.6,3,5.7,7.7,7.7,7.2,7.7,7.4,7.5,7.5,0.4,1.2,0.7,0.5,9.6
2020,3,13,15,62.2,62.2,0.7,38.1,21.7,0.5,9.4,37.3,35.9,37.3,37.2,7.4,5,5,5,17.4,16.7,4.8,3.7,6.1,6.1,5.8,6,5.8,5.5,6.1,1.8,0.1,0.1,0,8.1
2020,3,13,16,44,43.9,5.1,26.7,15.6,0.1,23.4,7.5,17.2,7.5,7.5,0.7,0.2,0.2,0.2,0,0.1,9.1,0.5,4,4,4,4,3.9,0,4.2,0.3,2.8,1.3,1.2,4.9
2020,3,13,17,0.6,0.6,0.3,9.7,0.5,8.2,0.3,0,8.8,0,0,0,1.6,1.6,1.6,3.9,3.8,2.9,0,1.1,1.1,1,1.2,0,0,1.3,0,0,0.1,0,1.8
2020,3,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,7,1,1,0.7,0,0,1.2,0,0,0.1,0,0,0,0.3,0.3,0.3,0,0,0,0,0.3,0.3,0.4,0.5,0.4,0.2,0.3,0.4,0.4,0.1,0.2,0.9
2020,3,14,8,23.7,23.7,2.8,14.5,2.3,10.3,0.1,0.1,11.7,0.1,0.1,12.3,2.9,2.9,2.9,0.1,5.5,0,0.1,2.9,2.9,2.6,2.5,2.7,2.4,2.7,0,0,0,0,3.6
2020,3,14,9,44.9,44.9,3.9,29,31.4,1.8,27.5,25.6,30,25.6,25.7,30.3,5.2,5.2,5.2,0.3,0.2,7.8,3.9,4.5,4.5,3.6,1.5,3.1,1.9,5.1,2.6,1.6,1.3,0.6,6.3
2020,3,14,10,3.7,3.7,16.8,35.6,36.8,39.5,42,38.9,36.3,38.9,39.5,27.3,0.9,0.9,0.9,10.4,14.9,15.1,14.5,5.6,5.6,6.9,5.9,5.3,5,7,2.6,3.3,5.7,1.4,8.2
2020,3,14,11,4.1,4.1,26.5,35.4,13.8,46.7,30.5,39.1,35.4,39.1,38.4,11.6,19,19,19,16.4,20.5,18.3,12.3,7.4,7.4,7.9,4.9,7.1,6.5,7.9,0.9,3,1.2,1.2,1.9
2020,3,14,12,18,18,7.4,56.1,13.7,14,3.5,3.7,17.4,3.7,3.7,17.1,9.7,9.7,9.7,3,22.4,12.1,5.4,7.7,7.7,7.1,4.1,7.7,7,8.5,8,9.1,6.7,3.7,3.4
2020,3,14,13,31.1,31.1,5.6,56.4,52.7,35.1,8.7,24.6,27.1,24.6,24.4,16.4,15.5,15.5,15.5,1.4,21.7,15.6,4.3,7,7,8.2,7.3,7.8,7.4,8.2,9,4.8,0.5,2,2.1
2020,3,14,14,47.8,47.8,11.5,52.4,52.5,47.8,47.4,1.4,1.7,1.4,1.4,10,21.4,21.4,21.4,1.3,16.8,13.1,1.2,7.5,7.5,7.6,7.4,4.3,5.6,7.6,8.2,8,6.3,3.3,5.3
2020,3,14,15,48.7,48.6,40.4,42.8,42.4,41,41.3,6.8,31.7,6.8,6.8,8.9,18,18,18,5.4,17.5,6.3,0.4,3,3,6.4,5.3,1.8,3.7,6.5,7.2,4.1,0.1,1.7,4.9
2020,3,14,16,24.8,24.8,4.7,29.3,28.9,28,27.3,1.4,7.5,1.4,1.4,0.1,12.3,12.3,12.3,11.6,11.5,2.7,0.1,4,4,4.4,4,4.1,0,4.5,3.9,1.9,3.9,0.8,5.2
2020,3,14,17,16.2,16.1,0.9,10.9,10.7,9.6,9.7,0.2,1.9,0.2,0.2,0,4.2,4.2,4.2,1.7,4.8,0,0,1.3,1.3,1.6,1.3,1.5,0,1.8,0.7,1.4,0,0.6,1.8
2020,3,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,7,2.5,2.5,1.8,1.4,0.9,1.7,1.3,1.6,1.9,1.5,1.6,1.5,1.2,1.2,1.2,0.1,0.9,0.6,0.5,0.6,0.6,0.3,0.5,0.4,0.6,0.2,0.4,0.1,0.2,0,0.8
2020,3,15,8,23.8,23.8,16.6,14.9,14.6,17.3,15,18,18.1,18,18.3,18.7,0.4,0.4,0.4,7.2,6.2,8,8.2,3,3,3,3,3,3,2.9,1.3,1.4,2.4,0.6,4.3
2020,3,15,9,46.1,46.1,29.7,24.3,22.8,29.7,26.4,29.1,25.2,29.1,29.9,32.6,10.6,10.6,10.6,5.2,11.4,14.3,14.5,5.3,5.3,5.3,5.2,5.4,5.3,5.3,3.5,0.3,0.2,0.1,7.4
2020,3,15,10,67.8,67.9,42.9,42.9,41,43.6,42.7,42.5,43.1,42.5,42,35.4,19.4,19.4,19.4,1.1,16.4,18.9,19.1,6.9,6.9,7,6.7,7.1,6.9,7,0.4,2.2,5,0.9,9.4
2020,3,15,11,73.4,73.5,51.8,46.9,50.9,49.5,52,51.5,53.1,51.4,52.2,47.3,22.4,22.4,22.4,7.1,22.8,22.8,20.9,7.8,7.8,8.1,6.7,8.1,7.7,8,6.2,3.3,7.3,1.4,10.6
2020,3,15,12,75,75,55.7,55.1,51.9,57.9,56.6,55.7,57.7,55.7,57.2,44.3,19.6,19.6,19.6,21,24,24.4,16.8,8,8,6.3,7.7,8.6,8.1,7.9,8.1,5.6,5.4,2.3,10.4
2020,3,15,13,84.7,84.6,50,55.6,54.9,56.5,54.5,56.2,54.9,56.2,58.1,30.1,10.3,10.3,10.3,20.7,23.5,24.9,4.1,2.9,2.9,6.7,1.1,8.3,8,6.1,9.6,1.8,8.1,0.7,10.5
2020,3,15,14,72.3,72.3,40.1,51,50,52.5,49,44.5,39.4,44.5,44.6,15.2,13.6,13.6,13.6,16,16.2,20.9,4.6,1.7,1.7,5.5,4,7.7,7.5,7.2,8.7,8.4,7.4,3.5,9.9
2020,3,15,15,59.1,59.1,33.1,43,41.1,44.2,38.9,0.6,20,0.6,0.6,9.4,10.7,10.7,10.7,8.6,8.2,8.1,1.8,1.1,1.1,4.5,5.6,6.5,6.2,6.2,7.3,6.4,5.8,2.6,8.3
2020,3,15,16,21.7,21.7,3.2,21.7,0.9,20.7,0.1,0.1,0.1,0.1,0.1,2.1,9.7,9.7,9.7,0,7.4,0.7,0.4,3.3,3.3,4.1,3.4,4.1,2.4,3.2,4.1,2.2,2.5,0.9,5.4
2020,3,15,17,0.4,0.4,0,8.4,0.3,5.2,0,0,0.2,0,0,0,1.6,1.6,1.6,0,1.9,0,0,0.5,0.5,1.6,0.8,1.5,0,1.7,1.6,1,1.4,0.4,1.8
2020,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,7,3,3,1,1.6,1.6,2.1,2,1.9,2.4,1.9,1.9,1.1,0,0,0,1.1,1,1,0.6,0.7,0.7,0.3,0.6,0.5,0.6,0.3,0.5,0.6,0.3,0.2,0.9
2020,3,16,8,27.3,27.4,13.9,16.6,16.4,16.7,17.2,17.1,17.3,17.1,17,20,4.4,4.4,4.4,7.9,7.7,6.9,8.5,3,3,3,2.9,3,2.9,3.1,3.1,3,2.8,1.2,4.4
2020,3,16,9,50.9,50.9,26.5,30.4,28.5,20.5,30.7,29.7,30.7,29.7,30.4,36.3,13.4,13.5,13.5,12.9,12.8,12.8,15,5.2,5.2,5.3,5.1,5.4,5.2,5.4,5.3,1.5,4.7,0.6,7.2
2020,3,16,10,69.8,69.9,43,40.1,41.7,32.8,44,44.4,44,44.4,45.3,47.8,16.8,16.9,16.9,18.5,16.8,19.1,19,6.4,6.4,6.8,6.3,6.9,6.4,7,7.6,2.5,6.6,1,8.8
2020,3,16,11,79,79,51.2,49.1,49.8,50.4,50.9,51,51.2,51,52.3,53.7,19.1,19.1,19.1,21.3,20.7,22.4,21.5,7.2,7.2,7.3,7.1,7.4,7.2,7.4,9.1,3.8,7.9,1.6,10.3
2020,3,16,12,83.9,83.9,54.5,55.6,52.9,56.3,55.6,54.5,56.2,54.5,55.8,55.7,22,22,21.9,23.2,22.7,24,23.4,7.9,7.9,7.7,7.8,7.8,7.9,7.8,9.8,6.4,8.4,2.6,10.6
2020,3,16,13,87.6,87.6,55.3,55.5,53.6,57.4,55.6,51.3,56.3,51.3,55.1,54.5,21.8,21.8,21.8,23.1,23,23.7,23.8,7.9,7.9,8,7.7,8,7.8,8.1,9.7,9.2,8.5,3.8,10.3
2020,3,16,14,82.6,82.6,51,51.5,50.9,53.1,51.9,47.7,52,47.7,51.2,48.7,21,21,21,21.7,21.4,22,22,7.3,7.3,7.4,7.2,7.5,7.3,7.6,9,8.8,7.9,3.6,9.7
2020,3,16,15,69.1,69,42.9,43.2,43,44.5,43.5,43,43.3,43,43.5,43.9,17.8,17.8,17.8,18.5,18.3,18.6,18.9,6.2,6.2,6.5,6.1,6.5,6.1,6.6,7.5,7.4,6.6,3,8
2020,3,16,16,46.7,46.7,29.1,29.4,28.9,30.2,29.2,30,29.3,30,29.3,31.8,12.4,12.4,12.4,12.7,13,12.5,13.1,3.9,3.9,4.2,3.9,4.2,3.9,4.3,5,5.1,4.5,2.1,5.4
2020,3,16,17,17.4,17.3,10.8,11.2,10.9,11.5,10.9,12.1,10.6,12.1,12,13.3,4.6,4.6,4.6,5.1,5.4,5.1,5.3,1.3,1.3,1.6,1.3,1.6,1.2,1.8,1.9,1.9,1.7,0.8,1.9
2020,3,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,17,7,2.9,3,2.1,1.6,1.7,2.2,2.1,1.6,2.5,1.6,1.6,1.3,1.2,1.2,1.2,0.8,0.7,0.8,0.6,0.7,0.7,0.3,0.6,0.5,0.6,0.4,0.6,0.5,0.4,0.2,1
2020,3,17,8,28.3,28.4,18.3,17.5,17.6,18.3,18.4,18.9,18.4,18.9,18.5,19.8,8.2,8.2,8.2,8.3,8.3,8.1,8.4,3,3,3,2.9,3,2.9,3.1,3,3.5,2.9,1.4,4.4
2020,3,17,9,51.4,51.5,34,32.6,32.6,33.9,33.5,34,33.8,34,33.7,35.9,14.7,14.7,14.7,14.8,14.5,14.5,14.6,5.2,5.1,5,5.1,5.1,5.1,5.2,5.2,6.2,5.2,2.5,7.3
