unit,load_min,load_2,load_3,load_4,load_max,load_total,min_gen_perc,heat_rate(load_min),heat_rate(load_2),heat_rate(load_3),heat_rate(load_4),heat_rate(load_max),a4,a3,a2,a1,a0,unit_type,fuel_type,group_type,source
3403_1,101.75,131.11875,160.4875,189.85625,219.225,882072.6,0.464135021,12.20381716,10.91575553,10.72708641,10.65290178,10.69209712,5.51005E-08,-3.86155E-05,0.010095659,-1.169406535,61.44241966,Tangentially-fired,Coal,Boiler (Coal),Fit
3403_2,100.825,129.5,158.175,186.85,215.525,918698.9,0.467811159,12.41240244,11.41188,11.00295204,10.8973244,11.27367415,2.87783E-08,-1.85955E-05,0.004664694,-0.54414487,35.94153739,Tangentially-fired,Coal,Boiler (Coal),Fit
3403_3,119.325,155.63125,191.9375,228.24375,264.55,907525.825,0.451048951,11.38852471,10.84067735,10.79375941,10.94634644,10.26787407,-1.74853E-08,1.1105E-05,-0.002430697,0.204828607,6.234202398,Tangentially-fired,Coal,Boiler (Coal),Fit
3403_4,120.25,156.09375,191.9375,227.78125,263.625,848183.375,0.456140351,11.22967586,10.69877252,10.51405837,10.41161851,10.3904223,6.6359E-09,-5.57415E-06,0.00176636,-0.253085074,24.42641625,Tangentially-fired,Coal,Boiler (Coal),Fit
3403_GCT5,46.224,58.743,71.262,83.781,96.3,17449.56,0.48,14.66951248,13.2528305,12.56307114,12.04138794,11.73945973,1.03565E-06,-0.000316751,0.036534958,-1.925627338,52.17283227,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
3403_GCT6,46.224,58.2615,70.299,82.3365,94.374,17028.729,0.489795918,14.63918453,13.36214556,12.63429574,12.12168724,11.82419789,6.62466E-07,-0.000202243,0.023655982,-1.297368191,41.01415304,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
3403_GCT7,46.224,58.743,71.262,83.781,96.3,17300.295,0.48,14.63603492,13.33386052,12.54091408,11.98320165,11.75262551,6.20681E-07,-0.000184658,0.021218505,-1.16211942,38.42124715,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
3403_GCT8,46.224,58.50225,70.7805,83.05875,95.337,16792.794,0.484848485,14.58746807,13.38362105,12.57849492,12.03460362,11.79411221,3.29362E-07,-9.75409E-05,0.011628375,-0.701577283,30.3012911,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
3405_JCC1,159.858,193.563,227.268,260.973,294.678,1497632.562,0.54248366,7.520677253,7.209746711,7.062000599,7.113096193,7.068031157,-1.06756E-08,9.14046E-06,-0.00282394,0.367720285,-9.465912828,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
3405_JCC2,156.006,188.748,221.49,254.232,286.974,1488862.521,0.543624161,7.658987969,7.306011551,7.128776125,7.168183745,7.191141885,-9.93367E-09,8.34455E-06,-0.002509068,0.313504217,-5.983203341,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
3405_JCC3,158.895,192.84075,226.7865,260.73225,294.678,1532192.706,0.539215686,7.567499107,7.240033711,7.047354736,7.048974353,7.105637984,-6.23722E-09,5.48818E-06,-0.001717682,0.220675692,-2.17056153,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
3406_1,67.525,75.85,84.175,92.5,100.825,603271.125,0.669724771,12.58531179,12.1181462,11.9994311,11.77436175,10.65888159,-2.85614E-06,0.000782731,-0.076806472,3.097962864,-28.01017676,Tangentially-fired,Coal,Boiler (Coal),Fit
3406_2,67.525,75.3875,83.25,91.1125,98.975,524049.5,0.682242991,12.4748291,12.10139996,11.74440199,11.8446357,11.63555741,-1.31637E-05,0.004327656,-0.528930035,28.45485605,-555.9775552,Tangentially-fired,Coal,Boiler (Coal),Fit
3406_3,63.825,71.225,78.625,86.025,93.425,541864.075,0.683168317,12.42472934,12.29563012,11.92883956,11.88048113,11.8179656,-1.23488E-05,0.003929654,-0.46529127,24.26693085,-457.7741714,Tangentially-fired,Coal,Boiler (Coal),Fit
3406_4,57.35,66.36875,75.3875,84.40625,93.425,523335.4,0.613861386,12.73574993,12.41999971,12.10479647,11.87896138,11.58918619,-1.52493E-06,0.000452518,-0.049669487,2.357584242,-27.96781136,Tangentially-fired,Coal,Boiler (Coal),Fit
3406_JCT17,49.113,60.42825,71.7435,83.05875,94.374,25713.063,0.520408163,13.66260542,12.55023591,11.87984275,11.43223112,11.22369516,5.98553E-07,-0.00018344,0.021790315,-1.226081584,39.56775271,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
3406_JCT18,48.15,56.817,65.484,74.151,82.818,17842.464,0.581395349,13.74348421,12.90059836,12.26915317,11.7549973,11.89673381,4.67249E-06,-0.001167004,0.109471797,-4.643030824,88.66356672,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
3406_JCT19,48.15,60.90975,73.6695,86.42925,99.189,27019.854,0.485436893,13.97738807,12.70079639,11.91558115,11.37178404,11.39187603,8.99792E-07,-0.00026224,0.029252118,-1.531860347,44.35563126,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
3406_JCT20,48.15,59.2245,70.299,81.3735,92.448,26069.373,0.520833333,14.05118001,12.68588583,12.08753903,11.87940378,11.20366805,-1.33262E-06,0.000298982,-0.02178576,0.455130797,16.43217491,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
3407_1,50.875,68.9125,86.95,104.9875,123.025,371580.825,0.413533835,12.1560255,11.69456028,11.44050628,11.21090915,11.26284387,1.73207E-07,-5.91888E-05,0.00756366,-0.442056242,21.70240972,Tangentially-fired,Coal,Boiler (Coal),Fit
3407_2,53.65,70.7625,87.875,104.9875,122.1,336983.05,0.439393939,12.13584728,11.79960355,11.46821444,11.25639624,11.22201854,-2.76211E-08,1.25788E-05,-0.001824101,0.087443731,10.98122877,Tangentially-fired,Coal,Boiler (Coal),Fit
3407_3,50.875,67.9875,85.1,102.2125,119.325,349545.475,0.426356589,12.1824435,11.68261639,11.35406058,11.2329028,11.14359351,-1.02851E-07,3.26918E-05,-0.003492917,0.125315042,11.23184983,Tangentially-fired,Coal,Boiler (Coal),Fit
3407_4,51.8,69.375,86.95,104.525,122.1,274380.9,0.424242424,12.15499488,11.73703339,11.39697697,11.23795014,11.23206649,-5.72157E-08,2.10546E-05,-0.002585966,0.108054195,10.98208042,Tangentially-fired,Coal,Boiler (Coal),Fit
3407_5,69.375,94.35,119.325,144.3,169.275,587979.95,0.409836066,12.353921,11.68010075,11.40933459,11.28721446,11.09946608,4.2981E-09,-4.55864E-06,0.001381162,-0.170402232,18.95073473,Tangentially-fired,Coal,Boiler (Coal),Fit
3407_6,72.15,95.7375,119.325,142.9125,166.5,520940.575,0.433333333,12.18403072,11.58975175,11.37717503,11.30802032,11.00150252,-1.91819E-08,5.22444E-06,-9.1937E-05,-0.074648021,16.6060478,Tangentially-fired,Coal,Boiler (Coal),Fit
3407_7,68.45,92.0375,115.625,139.2125,162.8,371159.025,0.420454545,12.18916269,11.63433782,11.48152661,11.33951529,11.18448371,4.9453E-08,-2.55075E-05,0.004863232,-0.412145796,24.70935042,Tangentially-fired,Coal,Boiler (Coal),Fit
3407_8,68.45,92.5,116.55,140.6,164.65,579353.4,0.415730337,12.19943205,11.60903246,11.3827382,11.35277005,11.34597298,-6.69535E-10,-1.73028E-06,0.000829663,-0.122788877,17.28665325,Tangentially-fired,Coal,Boiler (Coal),Fit
3407_9,70.3,94.35,118.4,142.45,166.5,497423.375,0.422222222,12.23179098,11.45354566,11.35076113,11.2921397,11.12303306,5.93646E-08,-3.28234E-05,0.006669473,-0.593686172,30.96065485,Tangentially-fired,Coal,Boiler (Coal),Fit
341_1,38.16768293,43.40210801,48.6365331,53.87095819,59.10538328,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
341_2,38.16768293,43.40210801,48.6365331,53.87095819,59.10538328,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
341_3,38.16768293,43.40210801,48.6365331,53.87095819,59.10538328,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
341_4,38.16768293,43.40210801,48.6365331,53.87095819,59.10538328,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
3439_4,33.705,48.6315,63.558,78.4845,93.411,45932.211,0.360824742,12.47372076,10.78699882,9.998707958,9.43930182,9.128081098,5.78202E-07,-0.000163291,0.017505931,-0.881708293,27.8106734,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
3439_5,32.742,45.98325,59.2245,72.46575,85.707,31292.685,0.382022472,12.65358741,11.14549505,10.22350926,9.677045774,9.28668949,-1.19695E-08,-1.25992E-05,0.003563441,-0.332307179,20.1698394,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
3441_8,122.301,173.58075,224.8605,276.14025,327.42,750199.149,0.373529412,8.608455449,7.823619612,7.514448601,7.563782002,7.626245826,-1.37514E-09,9.51016E-07,-0.000152575,-0.014884169,11.27888555,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
3441_9,123.264,173.8215,224.379,274.9365,325.494,742569.3,0.378698225,8.618166394,7.839927649,7.552121018,7.582161328,7.716117789,-2.63679E-10,-1.25904E-08,0.000150975,-0.055847193,13.29264742,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
3443_9,34.668,90.76275,146.8575,202.95225,259.047,783176.121,0.133828996,20.10284252,10.06561722,8.170459245,7.855198104,8.098028332,2.33152E-08,-1.72766E-05,0.004772217,-0.587673915,35.42691071,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
3452_1,40.446,123.02325,205.6005,288.17775,370.755,59761.854,0.109090909,17.28863578,12.74313164,12.36070111,12.16982755,12.01992728,3.42386E-09,-3.42583E-06,0.001235363,-0.191876286,23.24586685,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3452_2,52.002,167.80275,283.6035,399.40425,515.205,183461.13,0.100934579,16.23934713,11.62354211,10.92453147,10.55720881,10.27506961,7.73585E-10,-1.08319E-06,0.000550259,-0.123175825,21.30338784,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3453_6,16.371,42.372,68.373,94.374,120.375,53536.059,0.136,16.19949946,12.69883229,11.98664514,11.7392425,11.82126311,1.995E-07,-6.62194E-05,0.008195923,-0.457699018,21.77211696,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3453_7,16.371,41.64975,66.9285,92.20725,117.486,76858.956,0.139344262,14.99377734,12.22589716,11.89337328,11.46859963,11.30070919,2.9354E-07,-8.98231E-05,0.009886081,-0.476065781,20.51090687,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3453_8,100.152,215.47125,330.7905,446.10975,561.429,277629.048,0.17838765,13.62424646,11.36054272,10.74256579,10.50570576,10.67769144,3.04479E-10,-4.70087E-07,0.00027688,-0.075760537,18.8761954,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3456_**4,38.17017854,44.84856886,51.52695917,58.20534948,64.88373979,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3456_**5,39.76060265,46.71725922,53.6739158,60.63057237,67.58722895,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3456_1,33.705,42.13125,50.5575,58.98375,67.41,248985.576,0.5,11.57276352,11.51057866,11.45880403,11.14408338,11.61047968,1.08887E-05,-0.002094668,0.148085879,-4.569270939,63.50240343,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3456_2,34.668,43.09425,51.5205,59.94675,68.373,312235.416,0.507042254,11.48129636,11.11009588,10.99095354,10.77037407,10.80259313,5.84951E-06,-0.001205376,0.092014731,-3.102721625,50.23083099,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3456_3,33.705,47.6685,61.632,75.5955,89.559,189575.217,0.376344086,11.91615695,11.08285846,11.51835207,11.1290914,10.45959901,2.89133E-06,-0.000760207,0.071984049,-2.90675047,53.4890781,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3456_GT-6A,68.91837793,80.97658266,93.03478739,105.0929921,117.1511968,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3456_GT-6B,66.26767108,77.86209871,89.45652633,101.050954,112.6453816,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3457_1,52.002,101.5965,151.191,200.7855,250.38,1112170.626,0.207692308,13.26168692,11.43798222,10.87587333,10.58275871,10.69889046,7.80241E-09,-5.3009E-06,0.001369718,-0.165714247,18.86353439,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3457_2,52.965,101.83725,150.7095,199.58175,248.454,1045952.82,0.213178295,13.00857181,11.15066563,10.71981968,10.52275079,10.61845469,9.1462E-09,-6.32343E-06,0.001639651,-0.193067066,19.50224136,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3459_1,52.965,92.68875,132.4125,172.13625,211.86,643730.832,0.25,11.89217392,10.85694272,10.42860132,10.27785972,10.21701576,2.36927E-09,-1.94219E-06,0.00060649,-0.086662259,15.05078925,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3459_2,51.039,90.522,130.005,169.488,208.971,488705.166,0.244239631,11.18955328,9.931635826,9.526621492,9.339340199,9.281407597,9.37487E-09,-5.85475E-06,0.001387974,-0.152398057,16.06695786,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3459_3,60.669,140.83875,221.0085,301.17825,381.348,992032.524,0.159090909,13.12055896,10.75749057,10.21514862,9.942884423,10.13117576,1.75621E-09,-1.77253E-06,0.000670265,-0.116032827,18.06511538,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3459_4,180.081,256.6395,333.198,409.7565,486.315,2075402.709,0.37029703,11.12202865,10.43995254,10.09199995,9.978475015,9.981350601,-2.22335E-11,-1.0801E-08,4.57355E-05,-0.026367594,14.47362567,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3459_5,63.558,159.3765,255.195,351.0135,446.832,966185.604,0.142241379,13.21044706,10.95296185,10.62484669,10.47254351,10.53030899,8.83718E-10,-1.06494E-06,0.000471457,-0.092324067,17.43287826,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
345_1,23.112,72.225,121.338,170.451,219.564,105879.924,0.105263158,13.96307951,10.78783841,10.06838485,9.795965535,9.734971157,1.26983E-08,-7.74195E-06,0.001758474,-0.181816887,17.31787276,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
345_2,23.112,72.46575,121.8195,171.17325,220.527,129797.955,0.104803493,13.82020538,10.64187511,10.04559964,9.888490576,9.90308363,1.31707E-08,-8.08863E-06,0.001841411,-0.187336305,17.2624067,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3460_CBY1,95.337,256.158,416.979,577.8,738.621,1090778.544,0.129074316,14.30569797,10.226912,9.374933747,9.231680575,9.217770891,1.20762E-10,-2.63478E-07,0.00021419,-0.077702296,19.98513008,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3460_CBY2,95.337,255.6765,416.016,576.3555,736.695,995036.121,0.129411765,12.20490802,10.05413507,9.570417623,9.331053145,9.386616707,9.28777E-11,-1.82293E-07,0.00013343,-0.044660054,15.4001906,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3464_GBY5,38.52,120.61575,202.7115,284.80725,366.903,77433.867,0.104986877,17.29061675,12.38216114,11.40871529,11.23170191,11.25281754,2.33016E-09,-2.45222E-06,0.000960154,-0.16782189,22.46547673,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3469_THW31,34.45918896,40.48829133,46.51739369,52.54649606,58.57559842,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3469_THW32,34.98933033,41.11118812,47.2330459,53.35490369,59.47676148,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3469_THW33,36.04961307,42.3569817,48.66435033,54.97171895,61.27908758,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3469_THW34,34.45918896,40.48829133,46.51739369,52.54649606,58.57559842,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3469_THW41,34.98933033,41.11118812,47.2330459,53.35490369,59.47676148,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3469_THW42,34.98933033,41.11118812,47.2330459,53.35490369,59.47676148,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3469_THW43,35.5194717,41.73408491,47.94869811,54.16331132,60.37792453,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3469_THW44,36.57975444,42.97987849,49.38000254,55.78012658,62.18025063,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
3470_CTSC,62.595,69.57675,76.5585,83.54025,90.522,15636.231,0.691489362,12.82125797,12.35017989,12.13847395,11.92105513,11.78352703,6.14969E-06,-0.001927193,0.226003109,-11.78457299,243.2123513,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
3470_WAP1,28.89,63.558,98.226,132.894,167.562,33335.208,0.172413793,15.15610904,11.95308695,11.08089189,10.70690935,10.61677552,4.66788E-08,-2.24343E-05,0.004059807,-0.338202741,22.0467704,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3470_WAP2,71.262,95.09625,118.9305,142.76475,166.599,35135.055,0.427745665,12.9064709,13.20389465,12.17115342,11.65138742,11.62816313,-2.40102E-07,0.000125465,-0.023800218,1.913892894,-41.82964662,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3470_WAP3,49.113,101.5965,154.08,206.5635,259.047,144690.75,0.189591078,14.8801296,11.62118795,11.48573689,10.95248353,11.35886259,2.66821E-08,-1.77036E-05,0.00423689,-0.438068634,28.11725843,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3470_WAP4,94.374,203.43375,312.4935,421.55325,530.613,442493.685,0.177858439,14.7857453,12.27234969,11.68973033,11.23884466,10.79036979,4.91784E-10,-7.38601E-07,0.00040397,-0.099391151,21.14955888,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3470_WAP5,165.575,287.2125,408.85,530.4875,652.125,4029333.3,0.253900709,12.16285148,10.22375151,9.950293735,9.861007683,9.961755243,2.83092E-10,-5.31294E-07,0.000369767,-0.113797243,23.06653542,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
3470_WAP6,224.775,329.99375,435.2125,540.43125,645.65,3727094.175,0.348137536,13.1959605,12.14666996,11.71484268,11.46083317,11.33897261,1.33933E-10,-2.67875E-07,0.000204087,-0.072464659,21.87318927,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
3470_WAP7,231.25,315.19375,399.1375,483.08125,567.025,3150661.925,0.407830343,10.87422185,10.29122824,10.02310958,9.841478461,9.834099527,2.65296E-10,-4.4337E-07,0.000281577,-0.082891736,19.70940667,Tangentially-fired,Coal,Boiler (Coal),Fit
3470_WAP8,163.725,272.875,382.025,491.175,600.325,3564186.875,0.272727273,12.99660477,11.75883343,10.83126223,10.29710429,9.69366683,-1.60255E-10,2.20567E-07,-9.40377E-05,0.004611872,13.90941808,Tangentially-fired,Coal,Boiler (Coal),Fit
3476_2,6.877517241,12.00719212,17.136867,22.26654187,27.39621675,,0.251038941,13.136546,11.51864969,10.96713568,10.79602367,10.58810797,,,,,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Generic
3476_3,6.017827586,10.5062931,14.99475862,19.48322414,23.97168966,,0.251038941,13.136546,11.51864969,10.96713568,10.79602367,10.58810797,,,,,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Generic
3476_4,20.223,32.98275,45.7425,58.50225,71.262,3929.04,0.283783784,12.06935977,10.96118793,10.75542812,10.68590761,10.12749797,2.21705E-07,-9.63756E-05,0.010824334,-0.471881003,17.94538589,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
3476_5,75.114,123.02325,170.9325,218.84175,266.751,76314.861,0.281588448,13.188786,11.82863058,11.5456724,11.0676692,10.81355453,1.33752E-08,-9.79167E-06,0.002603182,-0.305316469,25.15882488,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
