Year,Month,Day,Period,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4
2020,2,19,4,3.8,3.8,3.8,3.8,3.8,3.8,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,20.1,20.1,20.1,20.1
2020,2,19,5,3.3,3.3,3.3,3.3,3.3,3.3,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,20,20,20,20
2020,2,19,6,3.3,3.3,3.3,3.3,3.3,3.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,21.1,21.1,21.1,21.1
2020,2,19,7,3.8,3.8,3.8,3.8,3.8,3.8,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,35.5,35.5,35.5,35.5
2020,2,19,8,3.3,3.3,3.3,3.3,3.3,3.3,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,38.2,38.2,38.2,38.2
2020,2,19,9,3.3,3.3,3.3,3.3,3.3,3.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,39.5,39.5,39.5,39.5
2020,2,19,10,3.3,3.3,3.3,3.3,3.3,3.3,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,39.8,39.8,39.8,39.8
2020,2,19,11,3.3,3.3,3.3,3.3,3.3,3.3,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,38.6,38.6,38.6,38.6
2020,2,19,12,3.3,3.3,3.3,3.3,3.3,3.3,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,31.2,31.2,31.2,31.2
2020,2,19,13,3.8,3.8,3.8,3.8,3.8,3.8,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,31.6,31.6,31.6,31.6
2020,2,19,14,3.3,3.3,3.3,3.3,3.3,3.3,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,29.6,29.6,29.6,29.6
2020,2,19,15,3.3,3.3,3.3,3.3,3.3,3.3,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,28.3,28.3,28.3,28.3
2020,2,19,16,3.3,3.3,3.3,3.3,3.3,3.3,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,29.7,29.7,29.7,29.7
2020,2,19,17,3.3,3.3,3.3,3.3,3.3,3.3,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,27.4,27.4,27.4,27.4
2020,2,19,18,16,16,16,16,16,16,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,26.7,26.7,26.7,26.7
2020,2,19,19,26.4,26.4,26.4,26.4,26.4,26.4,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,35.4,35.4,35.4,35.4
2020,2,19,20,25.5,25.5,25.5,25.5,25.5,25.5,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,36.5,36.5,36.5,36.5
2020,2,19,21,25.9,25.9,25.9,25.9,25.9,25.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,44.4,44.4,44.4,44.4
2020,2,19,22,25.9,25.9,25.9,25.9,25.9,25.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,42.9,42.9,42.9,42.9
2020,2,19,23,17,17,17,17,17,17,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,43.4,43.4,43.4,43.4
2020,2,19,24,14.2,14.2,14.2,14.2,14.2,14.2,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,37.4,37.4,37.4,37.4
2020,2,20,1,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,41.7,41.7,41.7,41.7
2020,2,20,2,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,16.5,16.5,16.5,16.5
2020,2,20,3,3.3,3.3,3.3,3.3,3.3,3.3,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,24.3,24.3,24.3,24.3
2020,2,20,4,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,24.5,24.5,24.5,24.5
2020,2,20,5,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,19.9,19.9,19.9,19.9
2020,2,20,6,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,24.4,24.4,24.4,24.4
2020,2,20,7,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,31.4,31.4,31.4,31.4
2020,2,20,8,13.2,13.2,13.2,13.2,13.2,13.2,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,35.7,35.7,35.7,35.7
2020,2,20,9,12.7,12.7,12.7,12.7,12.7,12.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,31.1,31.1,31.1,31.1
2020,2,20,10,12.7,12.7,12.7,12.7,12.7,12.7,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,30.7,30.7,30.7,30.7
2020,2,20,11,13.2,13.2,13.2,13.2,13.2,13.2,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,33.7,33.7,33.7,33.7
2020,2,20,12,12.7,12.7,12.7,12.7,12.7,12.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,29.9,29.9,29.9,29.9
2020,2,20,13,13.2,13.2,13.2,13.2,13.2,13.2,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,30.3,30.3,30.3,30.3
2020,2,20,14,12.7,12.7,12.7,12.7,12.7,12.7,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,36.8,36.8,36.8,36.8
2020,2,20,15,13.2,13.2,13.2,13.2,13.2,13.2,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,26.6,26.6,26.6,26.6
2020,2,20,16,12.7,12.7,12.7,12.7,12.7,12.7,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,24.1,24.1,24.1,24.1
2020,2,20,17,10.9,10.9,10.9,10.9,10.9,10.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,26.7,26.7,26.7,26.7
2020,2,20,18,2.8,2.8,2.8,2.8,2.8,2.8,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,23.5,23.5,23.5,23.5
2020,2,20,19,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,36.2,36.2,36.2,36.2
2020,2,20,20,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,35.6,35.6,35.6,35.6
2020,2,20,21,2.8,2.8,2.8,2.8,2.8,2.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,32.6,32.6,32.6,32.6
2020,2,20,22,3.3,3.3,3.3,3.3,3.3,3.3,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,32.7,32.7,32.7,32.7
2020,2,20,23,3.8,3.8,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,37.8,37.8,37.8,37.8
2020,2,20,24,3.8,3.8,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,17.5,17.5,17.5,17.5
2020,2,21,1,3.8,3.8,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,16,16,16,16
2020,2,21,2,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,36.4,36.4,36.4,36.4
2020,2,21,3,3.8,3.8,3.8,3.8,3.8,3.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,35.9,35.9,35.9,35.9
2020,2,21,4,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,32.8,32.8,32.8,32.8
2020,2,21,5,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,26.9,26.9,26.9,26.9
2020,2,21,6,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,36.9,36.9,36.9,36.9
2020,2,21,7,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,20.6,20.6,20.6,20.6
2020,2,21,8,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,29.7,29.7,29.7,29.7
2020,2,21,9,2.8,2.8,2.8,2.8,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,38.4,38.4,38.4,38.4
2020,2,21,10,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,27.5,27.5,27.5,27.5
2020,2,21,11,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,28.8,28.8,28.8,28.8
2020,2,21,12,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,29.1,29.1,29.1,29.1
2020,2,21,13,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,20,20,20,20
2020,2,21,14,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,28.7,28.7,28.7,28.7
2020,2,21,15,2.8,2.8,2.8,2.8,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,32,32,32,32
2020,2,21,16,11.8,11.8,11.8,11.8,11.8,11.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,32,32,32,32
2020,2,21,17,12.7,12.7,12.7,12.7,12.7,12.7,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,26.3,26.3,26.3,26.3
2020,2,21,18,13.2,13.2,13.2,13.2,13.2,13.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,21.8,21.8,21.8,21.8
2020,2,21,19,12.7,12.7,12.7,12.7,12.7,12.7,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,32.1,32.1,32.1,32.1
2020,2,21,20,13.7,13.7,13.7,13.7,13.7,13.7,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,29.3,29.3,29.3,29.3
2020,2,21,21,13.2,13.2,13.2,13.2,13.2,13.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,36,36,36,36
2020,2,21,22,14.2,14.2,14.2,14.2,14.2,14.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,35.6,35.6,35.6,35.6
2020,2,21,23,14.2,14.2,14.2,14.2,14.2,14.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,44.2,44.2,44.2,44.2
2020,2,21,24,14.2,14.2,14.2,14.2,14.2,14.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,31.2,31.2,31.2,31.2
2020,2,22,1,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,37.8,37.8,37.8,37.8
2020,2,22,2,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,41.4,41.4,41.4,41.4
2020,2,22,3,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,27.3,27.3,27.3,27.3
2020,2,22,4,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,28.3,28.3,28.3,28.3
2020,2,22,5,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,20.9,20.9,20.9,20.9
2020,2,22,6,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,22.1,22.1,22.1,22.1
2020,2,22,7,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,21.9,21.9,21.9,21.9
2020,2,22,8,2.8,2.8,2.8,2.8,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,15.3,15.3,15.3,15.3
2020,2,22,9,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,28.6,28.6,28.6,28.6
2020,2,22,10,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,28.4,28.4,28.4,28.4
2020,2,22,11,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,31.2,31.2,31.2,31.2
2020,2,22,12,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,29.6,29.6,29.6,29.6
2020,2,22,13,2.8,2.8,2.8,2.8,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,27.8,27.8,27.8,27.8
2020,2,22,14,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,18.8,18.8,18.8,18.8
2020,2,22,15,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,18.2,18.2,18.2,18.2
2020,2,22,16,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,15.4,15.4,15.4,15.4
2020,2,22,17,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,16.3,16.3,16.3,16.3
2020,2,22,18,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,17.7,17.7,17.7,17.7
2020,2,22,19,9,9,9,9,9,9,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,37.1,37.1,37.1,37.1
2020,2,22,20,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,33.5,33.5,33.5,33.5
2020,2,22,21,4.2,4.2,4.2,4.2,4.2,4.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,36.3,36.3,36.3,36.3
2020,2,22,22,4.7,4.7,4.7,4.7,4.7,4.7,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,24.6,24.6,24.6,24.6
2020,2,22,23,4.7,4.7,4.7,4.7,4.7,4.7,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,18.6,18.6,18.6,18.6
2020,2,22,24,4.7,4.7,4.7,4.7,4.7,4.7,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,21.9,21.9,21.9,21.9
2020,2,23,1,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,19.4,19.4,19.4,19.4
2020,2,23,2,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,31.1,31.1,31.1,31.1
2020,2,23,3,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,27.2,27.2,27.2,27.2
2020,2,23,4,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,35.3,35.3,35.3,35.3
2020,2,23,5,3.8,3.8,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,35.3,35.3,35.3,35.3
2020,2,23,6,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,14,14,14,14
2020,2,23,7,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,19.1,19.1,19.1,19.1
2020,2,23,8,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,30.3,30.3,30.3,30.3
2020,2,23,9,2.8,2.8,2.8,2.8,2.8,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,30,30,30,30
2020,2,23,10,2.8,2.8,2.8,2.8,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,32.8,32.8,32.8,32.8
2020,2,23,11,2.8,2.8,2.8,2.8,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,31.4,31.4,31.4,31.4
2020,2,23,12,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,29.7,29.7,29.7,29.7
2020,2,23,13,2.8,2.8,2.8,2.8,2.8,2.8,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,28.3,28.3,28.3,28.3
2020,2,23,14,2.8,2.8,2.8,2.8,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,25.9,25.9,25.9,25.9
2020,2,23,15,2.8,2.8,2.8,2.8,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,27.5,27.5,27.5,27.5
2020,2,23,16,3.8,3.8,3.8,3.8,3.8,3.8,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,28,28,28,28
2020,2,23,17,3.8,3.8,3.8,3.8,3.8,3.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,25.2,25.2,25.2,25.2
2020,2,23,18,4.7,4.7,4.7,4.7,4.7,4.7,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,28.4,28.4,28.4,28.4
2020,2,23,19,4.2,4.2,4.2,4.2,4.2,4.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,29.2,29.2,29.2,29.2
2020,2,23,20,4.2,4.2,4.2,4.2,4.2,4.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,27.7,27.7,27.7,27.7
2020,2,23,21,4.7,4.7,4.7,4.7,4.7,4.7,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,30.7,30.7,30.7,30.7
2020,2,23,22,4.7,4.7,4.7,4.7,4.7,4.7,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,30.8,30.8,30.8,30.8
2020,2,23,23,4.7,4.7,4.7,4.7,4.7,4.7,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,30.1,30.1,30.1,30.1
2020,2,23,24,4.7,4.7,4.7,4.7,4.7,4.7,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,7.1,7.1,7.1,7.1
2020,2,24,1,3.8,3.8,3.8,3.8,3.8,3.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,12.6,12.6,12.6,12.6
2020,2,24,2,2.8,2.8,2.8,2.8,2.8,2.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,18.2,18.2,18.2,18.2
2020,2,24,3,3.8,3.8,3.8,3.8,3.8,3.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,21.9,21.9,21.9,21.9
2020,2,24,4,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,33,33,33,33
2020,2,24,5,3.3,3.3,3.3,3.3,3.3,3.3,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,21.3,21.3,21.3,21.3
2020,2,24,6,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,39.5,39.5,39.5,39.5
2020,2,24,7,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,27.5,27.5,27.5,27.5
2020,2,24,8,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,20.8,20.8,20.8,20.8
2020,2,24,9,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,22.6,22.6,22.6,22.6
2020,2,24,10,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,28.3,28.3,28.3,28.3
2020,2,24,11,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,27.6,27.6,27.6,27.6
2020,2,24,12,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,28.2,28.2,28.2,28.2
2020,2,24,13,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,22.3,22.3,22.3,22.3
2020,2,24,14,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,25.9,25.9,25.9,25.9
2020,2,24,15,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,25.5,25.5,25.5,25.5
2020,2,24,16,3.3,3.3,3.3,3.3,3.3,3.3,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,21.5,21.5,21.5,21.5
2020,2,24,17,3.3,3.3,3.3,3.3,3.3,3.3,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,19.7,19.7,19.7,19.7
2020,2,24,18,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,21.1,21.1,21.1,21.1
2020,2,24,19,3.8,3.8,3.8,3.8,3.8,3.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,28.3,28.3,28.3,28.3
2020,2,24,20,4.2,4.2,4.2,4.2,4.2,4.2,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,26.4,26.4,26.4,26.4
2020,2,24,21,5.2,5.2,5.2,5.2,5.2,5.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,27.1,27.1,27.1,27.1
2020,2,24,22,4.7,4.7,4.7,4.7,4.7,4.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,28.4,28.4,28.4,28.4
2020,2,24,23,3.8,3.8,3.8,3.8,3.8,3.8,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,29.7,29.7,29.7,29.7
2020,2,24,24,3.8,3.8,3.8,3.8,3.8,3.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,17.5,17.5,17.5,17.5
2020,2,25,1,3.8,3.8,3.8,3.8,3.8,3.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,10.7,10.7,10.7,10.7
2020,2,25,2,3.8,3.8,3.8,3.8,3.8,3.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,32.3,32.3,32.3,32.3
2020,2,25,3,3.3,3.3,3.3,3.3,3.3,3.3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,32.7,32.7,32.7,32.7
2020,2,25,4,3.3,3.3,3.3,3.3,3.3,3.3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,26.4,26.4,26.4,26.4
2020,2,25,5,3.8,3.8,3.8,3.8,3.8,3.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,8.4,8.4,8.4,8.4
2020,2,25,6,3.3,3.3,3.3,3.3,3.3,3.3,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,11.9,11.9,11.9,11.9
2020,2,25,7,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,8,8,8,8
2020,2,25,8,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,18.1,18.1,18.1,18.1
2020,2,25,9,3.8,3.8,3.8,3.8,3.8,3.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,25.6,25.6,25.6,25.6
2020,2,25,10,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,23.3,23.3,23.3,23.3
2020,2,25,11,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,24.4,24.4,24.4,24.4
2020,2,25,12,3.8,3.8,3.8,3.8,3.8,3.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,24.9,24.9,24.9,24.9
2020,2,25,13,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,27.4,27.4,27.4,27.4
2020,2,25,14,3.3,3.3,3.3,3.3,3.3,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,20.5,20.5,20.5,20.5
2020,2,25,15,4.2,4.2,4.2,4.2,4.2,4.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,24.2,24.2,24.2,24.2
