Year,Month,Day,Period,1,2,3
2020,3,20,7,1219.464374,1021.478042,1326.724138
2020,3,20,8,1191.260515,1050.188887,1449.794369
2020,3,20,9,1147.191984,1080.245553,1562.496046
2020,3,20,10,1133.795151,1104.470329,1658.968681
2020,3,20,11,1121.455962,1108.059185,1697.738058
2020,3,20,12,1113.699901,1107.610578,1710.360645
2020,3,20,13,1098.540327,1108.507792,1713.516292
2020,3,20,14,1087.611331,1095.049583,1700.442898
2020,3,20,15,1083.380752,1076.656698,1667.534008
2020,3,20,16,1081.970559,1064.54431,1636.428345
2020,3,20,17,1088.668976,1064.992917,1622.904144
2020,3,20,18,1123.571252,1126.003463,1638.231572
2020,3,20,19,1186.324839,1288.399181,1742.818728
2020,3,20,20,1166.229589,1293.333858,1742.818728
2020,3,20,21,1132.737506,1262.828585,1662.124328
2020,3,20,22,1060.817665,1200.472218,1565.200886
2020,3,20,23,977.9688273,1122.863214,1450.695982
2020,3,20,24,936.0155863,1050.188887,1340.248339
2020,3,21,1,916.9779812,998.599087,1243.775704
2020,3,21,2,901.4658585,971.6826696,1195.08858
2020,3,21,3,896.8827313,959.1216748,1158.573236
2020,3,21,4,909.2219198,955.5328191,1158.573236
2020,3,21,5,940.9512618,961.3647096,1161.278077
2020,3,21,6,998.7691737,978.411774,1191.482126
2020,3,21,7,1041.074963,942.5232174,1200.047453
2020,3,21,8,1081.618011,951.0467496,1253.242645
2020,3,21,9,1111.93716,977.0659531,1337.092692
2020,3,21,10,1108.411677,1005.328191,1407.869345
2020,3,21,11,1100.303068,1018.337793,1439.425815
2020,3,21,12,1076.329787,1021.478042,1452.048402
2020,3,21,13,1049.888669,1012.057296,1434.917748
2020,3,21,14,1030.145967,1006.674012,1395.246757
2020,3,21,15,1022.037358,994.1130175,1366.395128
2020,3,21,16,1026.267937,989.1783409,1329.428978
2020,3,21,17,1052.356507,1002.187943,1312.74913
2020,3,21,18,1103.476002,1087.871872,1377.665296
2020,3,21,19,1188.08758,1254.305053,1510.653274
2020,3,21,20,1167.287234,1258.342515,1519.218602
2020,3,21,21,1119.693221,1234.566347,1489.916166
2020,3,21,22,1055.176893,1179.387691,1431.311294
2020,3,21,23,992.7758535,1113.442468,1357.829801
2020,3,21,24,960.6939634,1045.254211,1273.528947
2020,3,22,1,954.348095,999.047694,1204.104714
2020,3,22,2,948.3547749,977.0659531,1160.376463
2020,3,22,3,951.1751608,963.1591374,1136.934514
2020,3,22,4,959.2837704,966.7479931,1126.115153
2020,3,22,5,988.8978229,969.8882418,1126.115153
2020,3,22,6,1040.017318,985.1408783,1136.934514
2020,3,22,7,1080.912914,966.2993861,1127.467574
2020,3,22,8,1144.724146,982.8978435,1154.515976
2020,3,22,9,1182.446809,1016.991972,1200.047453
2020,3,22,10,1185.972291,1040.319534,1240.620057
2020,3,22,11,1159.178624,1031.347395,1268.570073
2020,3,22,12,1134.852796,1029.10436,1283.446694
2020,3,22,13,1115.81519,1027.309932,1280.291047
2020,3,22,14,1105.238743,1016.991972,1275.332173
2020,3,22,15,1111.93716,1006.225405,1265.414426
2020,3,22,16,1129.91712,996.8046592,1261.357165
2020,3,22,17,1166.582138,1006.225405,1273.528947
2020,3,22,18,1236.38669,1073.067842,1328.076558
2020,3,22,19,1319.588075,1226.042814,1494.87504
2020,3,22,20,1316.767689,1243.538486,1541.758937
2020,3,22,21,1250.841168,1215.724854,1520.120215
2020,3,22,22,1141.903761,1155.162915,1452.499209
2020,3,22,23,1052.709055,1088.769085,1351.518507
2020,3,22,24,1008.287976,1022.823863,1258.652325
2020,3,23,1,990.6605641,988.729734,1175.703891
2020,3,23,2,983.6095992,972.5798835,1141.893388
2020,3,23,3,985.7248887,970.3368487,1122.5087
2020,3,23,4,1035.081643,977.963167,1119.353053
2020,3,23,5,1141.551212,1006.225405,1135.131288
2020,3,23,6,1289.268926,1069.030379,1206.809554
2020,3,23,7,1325.228847,1078.002518,1310.495096
2020,3,23,8,1278.339931,1109.853612,1427.254034
2020,3,23,9,1236.38669,1126.900677,1530.037963
2020,3,23,10,1201.836962,1126.003463,1611.633977
2020,3,23,11,1175.748392,1103.124508,1653.108194
2020,3,23,12,1149.659822,1090.114906,1677.902562
2020,3,23,13,1127.801831,1083.834409,1668.886428
2020,3,23,14,1117.577932,1076.656698,1661.222714
2020,3,23,15,1108.411677,1062.301275,1637.780766
2020,3,23,16,1105.94384,1048.394459,1619.748497
2020,3,23,17,1139.435923,1062.749882,1594.052515
2020,3,23,18,1203.599703,1146.639383,1655.362227
2020,3,23,19,1294.55715,1335.502912,1807.734894
2020,3,23,20,1274.814448,1359.727688,1814.046188
2020,3,23,21,1224.047501,1297.371321,1742.818728
2020,3,23,22,1117.93048,1204.958287,1637.329959
2020,3,23,23,1023.447551,1102.227294,1465.572604
2020,3,23,24,979.026472,1013.851724,1336.191079
2020,3,24,1,962.8092528,973.4770974,1245.578931
2020,3,24,2,959.9888669,954.6356052,1188.326479
2020,3,24,3,975.8535379,945.2148591,1167.58937
2020,3,24,4,1017.101682,948.3551078,1160.376463
2020,3,24,5,1118.988125,965.8507792,1181.564378
2020,3,24,6,1252.603909,1032.244609,1244.677317
2020,3,24,7,1280.45522,1095.49819,1358.280607
2020,3,24,8,1238.149431,1105.81615,1467.37583
2020,3,24,9,1189.145225,1126.003463,1571.061373
2020,3,24,10,1172.928006,1139.461672,1634.625119
2020,3,24,11,1156.00569,1117.479931,1663.025941
2020,3,24,12,1145.781791,1118.377145,1684.213856
2020,3,24,13,1144.724146,1146.639383,1671.591269
2020,3,24,14,1152.480208,1127.349284,1663.927555
2020,3,24,15,1162.704107,1108.507792,1642.288833
2020,3,24,16,1163.056655,1080.245553,1615.691237
2020,3,24,17,1177.511133,1092.357941,1598.560582
2020,3,24,18,1247.315685,1152.91988,1602.167036
2020,3,24,19,1347.439386,1388.438533,1751.384056
2020,3,24,20,1325.581395,1415.35495,1783.391332
2020,3,24,21,1277.987382,1360.624902,1712.614679
2020,3,24,22,1179.626423,1253.407839,1603.068649
2020,3,24,23,1086.553686,1133.629781,1468.728251
2020,3,24,24,1056.939634,1046.151425,1327.174945
2020,3,25,1,1053.414151,1001.739336,1247.832964
2020,3,25,2,1049.536121,986.9353062,1191.482126
2020,3,25,3,1066.458436,981.1034157,1167.58937
2020,3,25,4,1102.770905,988.281127,1153.163556
2020,3,25,5,1225.457694,1019.235007,1166.687757
2020,3,25,6,1387.982434,1082.039981,1237.013603
2020,3,25,7,1395.033399,1108.507792,1349.264473
2020,3,25,8,1319.235527,1106.713364,1460.162923
2020,3,25,9,1237.444334,1100.881473,1550.775071
2020,3,25,10,1192.318159,1094.152369,1608.47833
2020,3,25,11,1152.12766,1084.283016,1653.559
2020,3,25,12,1123.571252,1073.516449,1660.321101
2020,3,25,13,1102.065809,1067.684558,1660.771908
2020,3,25,14,1088.668976,1063.198489,1662.124328
2020,3,25,15,1073.509401,1049.291673,1653.559
2020,3,25,16,1083.380752,1035.384858,1618.396077
2020,3,25,17,1092.194458,1039.870927,1594.954128
2020,3,25,18,1146.839436,1089.666299,1592.700095
2020,3,25,19,1250.488619,1267.314654,1718.024359
2020,3,25,20,1231.451014,1285.258933,1730.646947
2020,3,25,21,1194.080901,1244.4357,1671.591269
2020,3,25,22,1100.303068,1162.789233,1552.578298
2020,3,25,23,1011.46091,1060.506847,1418.688706
2020,3,25,24,968.802573,984.6922714,1288.405568
2020,3,26,1,954.348095,953.7383913,1207.711167
2020,3,26,2,951.5277091,939.3829687,1163.081303
2020,3,26,3,967.39238,932.2052574,1138.737741
2020,3,26,4,1008.993073,934.4482921,1131.074027
2020,3,26,5,1115.110094,956.87864,1144.598228
2020,3,26,6,1240.617269,1005.328191,1201.85068
2020,3,26,7,1262.47526,1031.347395,1308.69187
2020,3,26,8,1212.413409,1046.600031,1420.94274
2020,3,26,9,1166.229589,1053.777743,1527.333122
2020,3,26,10,1141.551212,1067.684558,1594.954128
2020,3,26,11,1127.096734,1073.516449,1665.279975
2020,3,26,12,1118.283028,1078.451125,1701.795318
2020,3,26,13,1110.174419,1081.591374,1713.516292
2020,3,26,14,1112.289708,1078.002518,1728.84372
2020,3,26,15,1106.296388,1069.478986,1732.450174
2020,3,26,16,1117.577932,1059.161026,1707.655805
2020,3,26,17,1114.757546,1059.609633,1662.124328
2020,3,26,18,1149.659822,1101.33008,1628.764631
2020,3,26,19,1238.854527,1273.146545,1718.475166
2020,3,26,20,1217.349085,1289.745002,1742.367922
2020,3,26,21,1165.171945,1243.538486,1645.44448
2020,3,26,22,1077.387432,1150.676846,1523.275862
2020,3,26,23,981.846858,1047.945852,1382.173363
2020,3,26,24,930.3748144,977.5145601,1270.824106
2020,3,27,1,913.805047,940.7287895,1184.720025
2020,3,27,2,906.0489857,925.476153,1145.499842
2020,3,27,3,906.7540821,918.7470486,1110.787725
2020,3,27,4,938.483424,918.2984417,1109.435305
2020,3,27,5,1016.749134,935.794113,1118.451439
2020,3,27,6,1125.333993,970.3368487,1167.138564
2020,3,27,7,1160.941366,986.9353062,1263.611199
2020,3,27,8,1153.185304,1015.197544,1379.017716
2020,3,27,9,1140.493568,1038.525106,1490.817779
2020,3,27,10,1134.852796,1060.506847,1585.937994
2020,3,27,11,1126.744186,1073.067842,1658.968681
2020,3,27,12,1125.333993,1082.039981,1707.655805
2020,3,27,13,1122.866155,1091.909334,1732.450174
2020,3,27,14,1126.391638,1093.255155,1758.146156
2020,3,27,15,1121.103414,1095.049583,1735.605821
2020,3,27,16,1122.866155,1080.69416,1699.992091
2020,3,27,17,1123.9238,1075.759484,1640.034799
2020,3,27,18,1146.486888,1117.928538,1595.855742
2020,3,27,19,1212.413409,1270.90351,1673.845302
2020,3,27,20,1182.799357,1265.07162,1663.025941
2020,3,27,21,1139.435923,1221.108138,1586.388801
2020,3,27,22,1066.105888,1144.844955,1488.563746
2020,3,27,23,984.6672439,1072.170628,1363.239481
2020,3,27,24,926.849332,1003.982371,1255.947485
2020,3,28,1,903.9336962,955.5328191,1181.113572
2020,3,28,2,888.0690252,933.5510782,1135.582094
2020,3,28,3,886.6588323,923.6817252,1111.689339
2020,3,28,4,894.4148936,919.6442626,1102.673205
2020,3,28,5,930.7273627,924.5789391,1100.419171
2020,3,28,6,975.8535379,927.7191878,1113.041759
2020,3,28,7,1013.5762,915.6067999,1124.762733
2020,3,28,8,1057.292182,932.2052574,1185.621639
2020,3,28,9,1078.445077,964.0563513,1270.3733
2020,3,28,10,1094.662296,1006.674012,1334.838659
2020,3,28,11,1087.611331,1015.646151,1388.935463
2020,3,28,12,1086.553686,1020.580828,1399.754824
2020,3,28,13,1082.323107,1032.244609,1391.640304
2020,3,28,14,1079.85527,1028.207146,1372.706422
2020,3,28,15,1083.380752,1019.235007,1349.71528
2020,3,28,16,1099.597971,1021.926649,1326.273331
2020,3,28,17,1109.469322,1031.796002,1326.273331
2020,3,28,18,1141.551212,1076.656698,1370.001582
2020,3,28,19,1196.548738,1232.771919,1493.071813
2020,3,28,20,1176.453488,1235.912167,1520.120215
2020,3,28,21,1121.455962,1191.051472,1461.515343
2020,3,28,22,1048.478476,1127.797891,1397.951598
2020,3,28,23,973.0331519,1073.067842,1312.74913
2020,3,28,24,913.4524988,1008.019833,1235.661183
2020,3,29,1,883.4858981,961.3647096,1171.646631
2020,3,29,2,867.2686789,937.5885408,1139.639355
2020,3,29,3,858.807521,924.5789391,1113.492566
2020,3,29,4,863.3906482,916.9526208,1113.943372
2020,3,29,5,873.6145473,921.8872973,1110.336919
2020,3,29,6,895.8250866,917.8498347,1102.673205
2020,3,29,7,928.9646215,903.0458051,1097.263524
2020,3,29,8,979.3790203,922.7845113,1117.549826
2020,3,29,9,1012.871103,954.6356052,1156.770009
2020,3,29,10,1044.952994,986.9353062,1206.809554
2020,3,29,11,1055.881989,992.7671966,1252.341031
2020,3,29,12,1060.112568,1003.982371,1278.48782
2020,3,29,13,1063.285502,1006.225405,1285.700728
2020,3,29,14,1062.580406,1007.571226,1285.249921
2020,3,29,15,1065.75334,1008.917047,1275.78298
2020,3,29,16,1079.502721,1010.262868,1269.020879
2020,3,29,17,1104.181098,1015.197544,1269.922493
2020,3,29,18,1152.12766,1049.74028,1299.675736
2020,3,29,19,1231.451014,1204.958287,1441.679848
2020,3,29,20,1207.125186,1214.379034,1488.563746
2020,3,29,21,1146.839436,1177.144656,1464.220183
2020,3,29,22,1051.65141,1113.442468,1389.837077
2020,3,29,23,954.348095,1048.843066,1290.659601
2020,3,29,24,909.5744681,983.7950575,1209.965201
2020,3,30,1,885.9537358,946.56068,1145.950649
2020,3,30,2,871.1467095,932.2052574,1111.689339
2020,3,30,3,871.851806,926.8219739,1098.615944
2020,3,30,4,895.1199901,928.1677947,1092.755457
2020,3,30,5,967.0398318,944.7662522,1103.574818
2020,3,30,6,1085.496042,978.411774,1148.655489
2020,3,30,7,1139.083375,986.9353062,1249.185384
2020,3,30,8,1152.832756,1021.926649,1373.608035
2020,3,30,9,1156.710787,1062.749882,1479.547612
2020,3,30,10,1166.229589,1092.357941,1562.946852
2020,3,30,11,1165.524493,1104.021722,1620.650111
2020,3,30,12,1163.409203,1122.863214,1653.559
2020,3,30,13,1160.588817,1136.77003,1651.755773
2020,3,30,14,1159.883721,1139.013065,1658.517874
2020,3,30,15,1159.883721,1129.143712,1640.485606
2020,3,30,16,1170.460168,1121.517393,1597.658969
2020,3,30,17,1180.331519,1120.620179,1579.6267
2020,3,30,18,1211.708313,1166.826696,1600.363809
2020,3,30,19,1289.268926,1344.923658,1699.992091
2020,3,30,20,1258.597229,1351.204156,1711.262259
2020,3,30,21,1207.830282,1293.333858,1637.329959
2020,3,30,22,1084.438397,1193.294507,1519.218602
2020,3,30,23,982.1994062,1097.292618,1376.763682
2020,3,30,24,928.9646215,1007.571226,1253.693451
2020,3,31,1,899.7031173,960.0188887,1172.999051
2020,3,31,2,885.9537358,938.4857548,1141.442581
2020,3,31,3,883.8384463,928.6164017,1124.762733
2020,3,31,4,902.5235032,926.3733669,1113.492566
2020,3,31,5,977.9688273,939.3829687,1129.721607
2020,3,31,6,1090.431717,977.5145601,1186.974059
2020,3,31,7,1138.378278,1009.365654,1288.856375
2020,3,31,8,1146.134339,1055.123564,1419.59032
2020,3,31,9,1150.717467,1094.152369,1538.152483
2020,3,31,10,1160.941366,1121.068786,1619.748497
2020,3,31,11,1150.717467,1113.442468,1689.623537
2020,3,31,12,1153.890401,1124.209035,1730.646947
2020,3,31,13,1146.134339,1128.695105,1741.917115
2020,3,31,14,1139.083375,1122.863214,1746.425182
2020,3,31,15,1135.205344,1116.13411,1750.031636
2020,3,31,16,1144.01905,1109.853612,1768.063904
2020,3,31,17,1158.473528,1142.153313,1803.677634
2020,3,31,18,1182.446809,1210.790178,1856.872825
2020,3,31,19,1263.532905,1337.29734,1897.896235
2020,3,31,20,1245.552944,1338.194554,1859.126859
2020,3,31,21,1185.267194,1269.109082,1755.441316
2020,3,31,22,1081.618011,1190.602865,1619.297691
2020,3,31,23,981.1417615,1087.871872,1452.048402
2020,3,31,24,927.9069767,1007.122619,1320.863651
2020,4,1,1,957.8735774,1017.889186,1177.957925
2020,4,1,2,948.0022266,1008.917047,1147.303069
2020,4,1,3,943.4190995,1004.430977,1127.467574
2020,4,1,4,964.9245423,1005.328191,1123.86112
2020,4,1,5,1031.55616,1016.094758,1126.56596
2020,4,1,6,1128.506927,1037.179285,1166.23695
2020,4,1,7,1178.921326,1058.263812,1265.865233
2020,4,1,8,1191.260515,1093.703762,1409.221765
2020,4,1,9,1189.145225,1124.657642,1542.66055
2020,4,1,10,1197.958931,1124.657642,1647.247706
2020,4,1,11,1202.18951,1124.209035,1731.548561
2020,4,1,12,1200.074221,1124.657642,1755.892123
2020,4,1,13,1205.362444,1118.825752,1745.523568
2020,4,1,14,1203.247155,1117.928538,1727.942107
2020,4,1,15,1187.029936,1106.264757,1703.147738
2020,4,1,16,1179.273874,1098.189832,1652.20658
2020,4,1,17,1196.548738,1098.189832,1614.789624
2020,4,1,18,1229.688273,1124.657642,1614.789624
2020,4,1,19,1314.299852,1288.399181,1816.300221
2020,4,1,20,1287.153637,1315.315599,1874.905093
2020,4,1,21,1231.451014,1275.838187,1772.121164
2020,4,1,22,1115.81519,1201.818039,1590.446061
2020,4,1,23,1023.095002,1121.068786,1383.97659
2020,4,1,24,977.6162791,1056.917992,1239.267637
2020,4,2,1,958.5786739,1025.066898,1163.982917
2020,4,2,2,949.4124196,1013.403117,1133.778867
2020,4,2,3,950.4700643,1008.46844,1119.80386
2020,4,2,4,975.5009896,1008.46844,1117.549826
2020,4,2,5,1050.241217,1022.375256,1122.5087
2020,4,2,6,1156.710787,1041.216748,1152.261942
2020,4,2,7,1208.18283,1057.815205,1250.537804
2020,4,2,8,1188.440129,1077.553912,1398.853211
2020,4,2,9,1167.287234,1100.881473,1544.914584
2020,4,2,10,1170.10762,1115.236896,1644.542866
2020,4,2,11,1164.1143,1119.722966,1727.040494
2020,4,2,12,1158.473528,1122.414607,1768.514711
2020,4,2,13,1159.178624,1117.928538,1761.75261
2020,4,2,14,1151.070015,1119.722966,1758.146156
2020,4,2,15,1142.256309,1110.750826,1716.671939
2020,4,2,16,1147.191984,1105.367543,1664.378361
2020,4,2,17,1156.710787,1105.367543,1619.748497
2020,4,2,18,1187.735032,1139.013065,1624.707371
2020,4,2,19,1284.685799,1289.745002,1798.267953
2020,4,2,20,1270.583869,1300.062962,1846.504271
2020,4,2,21,1218.406729,1261.931371,1753.187283
2020,4,2,22,1114.757546,1180.284905,1574.21702
2020,4,2,23,1019.922068,1091.460727,1367.296742
2020,4,2,24,976.9111826,1034.039037,1236.562797
2020,4,3,1,957.5210292,1007.571226,1158.12243
2020,4,3,2,950.4700643,997.2532662,1132.426447
2020,4,3,3,951.1751608,993.2158036,1120.254666
2020,4,3,4,972.6806037,992.3185896,1115.295792
2020,4,3,5,1035.786739,998.1504801,1119.353053
2020,4,3,6,1139.083375,1011.160082,1149.557102
2020,4,3,7,1168.344879,1023.721077,1232.956343
2020,4,3,8,1171.870361,1054.22635,1383.97659
2020,4,3,9,1165.171945,1073.516449,1553.029105
2020,4,3,10,1175.043295,1092.357941,1662.124328
2020,4,3,11,1173.280554,1100.881473,1734.253401
2020,4,3,12,1166.934686,1110.750826,1741.917115
2020,4,3,13,1162.704107,1121.068786,1721.180006
2020,4,3,14,1154.595497,1114.788289,1700.442898
2020,4,3,15,1144.724146,1108.059185,1694.131604
2020,4,3,16,1144.371598,1095.49819,1629.215438
2020,4,3,17,1156.00569,1095.049583,1624.707371
2020,4,3,18,1184.914646,1126.003463,1677.902562
2020,4,3,19,1239.559624,1270.454903,1818.103448
2020,4,3,20,1222.637308,1276.735401,1808.185701
2020,4,3,21,1181.741712,1239.052416,1688.721923
2020,4,3,22,1107.706581,1186.116795,1548.070231
2020,4,3,23,1029.793419,1120.620179,1360.083834
2020,4,3,24,981.4943097,1063.647096,1230.702309
2020,4,4,1,958.2261257,1029.10436,1172.097438
2020,4,4,2,947.2971301,1015.646151,1136.032901
2020,4,4,3,939.893617,1006.674012,1114.844986
2020,4,4,4,943.7716477,1002.63655,1112.140146
2020,4,4,5,968.4500247,1005.328191,1110.787725
2020,4,4,6,993.48095,1003.085157,1116.648213
2020,4,4,7,1031.203612,997.2532662,1124.311927
2020,4,4,8,1080.912914,1009.365654,1163.081303
2020,4,4,9,1115.462642,1034.039037,1241.972477
2020,4,4,10,1128.506927,1062.749882,1316.355584
2020,4,4,11,1116.872835,1063.647096,1377.665296
2020,4,4,12,1105.238743,1063.198489,1405.164505
2020,4,4,13,1091.84191,1060.506847,1345.65802
2020,4,4,14,1084.438397,1052.880529,1303.282189
2020,4,4,15,1084.085849,1047.497245,1268.119266
2020,4,4,16,1086.906235,1046.151425,1246.480544
2020,4,4,17,1103.123454,1047.048638,1232.505536
2020,4,4,18,1120.750866,1068.581772,1276.684593
2020,4,4,19,1196.901286,1193.294507,1521.021829
2020,4,4,20,1189.497773,1210.790178,1583.233154
2020,4,4,21,1141.903761,1179.836298,1512.907308
2020,4,4,22,1075.624691,1141.704706,1379.919329
2020,4,4,23,1007.230332,1098.638439,1264.062006
2020,4,4,24,966.6872835,1053.777743,1187.424866
2020,4,5,1,943.7716477,1023.721077,1139.188548
2020,4,5,2,931.7850074,1008.019833,1114.844986
2020,4,5,3,928.259525,1001.739336,1109.886112
2020,4,5,4,933.1952004,1001.739336,1106.730465
2020,4,5,5,952.2328055,1006.225405,1108.533692
2020,4,5,6,970.212766,1002.63655,1108.533692
2020,4,5,7,997.7115289,995.9074453,1108.082885
2020,4,5,8,1033.67145,1003.982371,1116.648213
2020,4,5,9,1059.76002,1022.375256,1143.245808
2020,4,5,10,1075.977239,1032.693216,1176.605505
2020,4,5,11,1084.085849,1044.805604,1195.990193
2020,4,5,12,1083.7333,1058.263812,1198.244227
2020,4,5,13,1085.143493,1060.05824,1205.457134
2020,4,5,14,1085.143493,1060.05824,1207.260361
2020,4,5,15,1096.777585,1063.198489,1197.342613
2020,4,5,16,1116.167739,1067.235952,1194.186966
2020,4,5,17,1136.262989,1069.927593,1198.244227
2020,4,5,18,1165.171945,1091.460727,1246.931351
2020,4,5,19,1267.763483,1218.865103,1454.753243
2020,4,5,20,1251.898812,1224.248387,1550.324264
2020,4,5,21,1176.10094,1178.04187,1474.588738
2020,4,5,22,1088.668976,1121.517393,1313.199937
2020,4,5,23,1000.179367,1054.22635,1182.465992
2020,4,5,24,957.8735774,1016.094758,1129.2708
2020,4,6,1,936.3681346,998.599087,1109.886112
2020,4,6,2,928.6120732,992.7671966,1105.378045
2020,4,6,3,928.259525,991.8699827,1104.927238
2020,4,6,4,949.4124196,996.3560523,1106.279658
2020,4,6,5,1016.044038,1016.991972,1121.607086
2020,4,6,6,1112.642256,1043.459783,1209.063587
2020,4,6,7,1169.049975,1053.777743,1307.33945
2020,4,6,8,1175.748392,1081.591374,1419.139513
2020,4,6,9,1176.453488,1115.685503,1541.30813
2020,4,6,10,1207.125186,1135.872816,1649.050933
2020,4,6,11,1226.162791,1163.686447,1706.754192
2020,4,6,12,1248.725878,1190.154258,1731.548561
2020,4,6,13,1268.116032,1206.304108,1730.646947
2020,4,6,14,1290.679119,1121.068786,1724.335653
2020,4,6,15,1303.018308,1224.248387,1699.541284
2020,4,6,16,1309.716724,1220.659531,1657.616261
2020,4,6,17,1295.262246,1203.612467,1659.419488
2020,4,6,18,1327.344137,1246.678734,1615.691237
2020,4,6,19,1411.955715,1378.120573,1835.234103
